都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
011011,0190100503,北海道,札幌市中央区,やまはな訪問介護看護事業所２４,ヤマハナホウモンカイゴカンゴジギョウショ２４,定期巡回・随時対応型訪問介護看護,北海道札幌市中央区南１９条西１１丁目１-１５ヴェラス・クオーレ南１９条ー２Ｆ,ヴェラス・クオーレ南１９条ー２Ｆ,43.034320397222714,141.344155182647680,011-530-6808,011-520-3018,7430001063104,株式会社メディカル北海道,0190100503,,,0,,,,,
011011,0190100651,北海道,札幌市中央区,定期巡回ケアステーションピリカ,テイキジュンカイケアステーションピリカ,定期巡回・随時対応型訪問介護看護,北海道札幌市中央区南19条西12丁目2-22ロータス山鼻邸,ロータス山鼻邸,43.033615500000000,141.342279100000040,011-585-5112,011-585-5120,3430001071416,株式会社ロータス,0190100651,,,0,https://lotus-sapporo.com/,,,,
011029,0190202457,北海道,札幌市北区,SOMPOケア　北大前　定期巡回,ソンポケア　ホクダイマエ　テイキジュンカイ,定期巡回・随時対応型訪問介護看護,北21条西5丁目2－1ラヴィーレレジデンス北大前,ラヴィーレレジデンス北大前,43.086579700000010,141.343581900000000,011-768-7382,011-726-8118,1260001015656,ＳＯＭＰＯケア株式会社,0190202457,,,0,https://www.sompocare.com/service/home/satsuki/H000468,,,,
011029,0190201731,北海道,札幌市北区,定期巡回・随時対応型訪問介護看護　れもん,テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴ　レモン,定期巡回・随時対応型訪問介護看護,北海道札幌市北区篠路１条７丁目3-20,,43.140274800000000,141.363809599999970,011-773-5588,011-773-5560,3430005011863,医療法人英晃会,0190201731,,,0,,,,,
011029,0190202044,北海道,札幌市北区,メディケア花水木,メディケアハナミズキ,定期巡回・随時対応型訪問介護看護,北海道札幌市北区新川7条16丁目709-6ナーシングケアホームはなみずき,ナーシングケアホームはなみずき,43.119167999999990,141.300623000000000,011-790-7246,011-792-9567,4430001065326,株式会社アトリエサクラ,0190202044,,,0,https://atlsakura-kaigofukushi.com/facility/nursingcare-hanamizuki/,,,,
011029,0190200576,北海道,札幌市北区,さっぽろ訪問介護看護事業所24,サッポロホウモンカイゴカンゴジギョウショニジュウヨン,定期巡回・随時対応型訪問介護看護,北海道札幌市北区屯田8条9丁目3-7,,43.141934500000000,141.323970599999940,011-775-2778,,1430001058778,株式会社メディカル札幌,0190200576,,,0,,,,,
011029,0190201707,北海道,札幌市北区,定期巡回センター花時計,テイキジュンカイセンターハナドケイ,定期巡回・随時対応型訪問介護看護,北海道札幌市北区北２３条西３丁目１－５楽明館２３,楽明館２３,43.089004860103380,141.345916713491820,011-776-7500,011-707-7703,8430001023973,株式会社　楽明館,0190201707,,,29,http://rakumeikan.co.jp/,,,,
011029,0190201822,北海道,札幌市北区,勤医協訪問介護看護２４時間のぞみ,キンイキョウホウモンカイゴカンゴ２４ジカンノゾミ,定期巡回・随時対応型訪問介護看護,北海道札幌市北区北32条西8丁目1番1号,,43.098244600000010,141.335790699999960,011-299-1602,011-299-9277,4430005011284,社会福祉法人勤医協福祉会,0190201822,,,0,https://kin-fukushikai.jp/,,,,
011029,0190202085,北海道,札幌市北区,勤医協訪問介護看護24時間ひかり,キンイキョウホウモンカイゴカンゴ24ジカン　ヒカリ,定期巡回・随時対応型訪問介護看護,北海道札幌市北区篠路6条1丁目1番1号,,43.150693300000000,141.351619600000000,0117752899,0117741299,4430005011284,社会福祉法人勤医協福祉会,0190202085,,,,https://kin-fukushikai.jp/,,,,
011029,0190201137,北海道,札幌市北区,定期巡回・随時対応型訪問介護看護事業所ぽらりす屯田,テイキジュンカイズイジタイオウガタホウモンカイゴカンゴジギョウショポラリストンデン,定期巡回・随時対応型訪問介護看護,北海道札幌市北区屯田7条10丁目2番10号ぽらりす屯田,ぽらりす屯田,43.138073700000000,141.320071099999950,011-788-3216,011-788-3381,4430001027425,拓邦株式会社,0190201137,,,0,http://takuhou.jp/,,,,
011037,0190200410,北海道,札幌市東区,ヘルパーステーションリ・ボン,ヘルパーステーションリ・ボン,定期巡回・随時対応型訪問介護看護,北海道札幌市東区東苗穂3条1丁目2-65,,43.087463600000000,141.401398600000000,011-214-0157,011-214-0305,8430002032635,株式会社　おいらーく,0190200410,,,0,http://www.oira-ku..com/,,,,
011037,0190201640,北海道,札幌市東区,福祉生協　東ラウンド24,フクシセイキョウ　ヒガシラウンド24,定期巡回・随時対応型訪問介護看護,北海道札幌市東区北10条東7丁目1-30イリス北10条,イリス北10条,43.074740599999990,141.364135299999960,011-299-5825,011-733-0002,9430005004408,さっぽろ高齢者福祉生活協同組合,0190201640,,,58,https://www.hukushiseikyou.or.jp/,,,,
011037,0190202424,北海道,札幌市東区,福祉生協　苗穂ラウンド24,フクシセイキョウ　ナエボラウンドニジュウヨン,定期巡回・随時対応型訪問介護看護,北海道札幌市東区北5条東10丁目16-1イリス苗穂,イリス苗穂,43.069794400000010,141.370898100000000,011-792-7979,011-788-8857,9430005004408,さっぽろ高齢者福祉生活協同組合,0190202424,,,0,,,,,
011037,0190201665,北海道,札幌市東区,24時間定期巡回訪問サービスブルースターEAST,ニジュウヨジカンテイキジュンカイホウモンサービスブルースターイースト,定期巡回・随時対応型訪問介護看護,北海道札幌市東区北34条東24丁目２番１号,,43.103133799999990,141.382736100000000,011-776-6207,011-776-6208,5430001078483,ブルー・ケア株式会社,0190201665,,,0,https://east.blue-care.net/,,,,
011037,0190202358,北海道,札幌市東区,在宅医療センター小石川,ザイタクイリョウセンターコイシカワ,定期巡回・随時対応型訪問介護看護,札幌市東区北32条東9丁目1番8号小規模療養ホーム小石川参番舘,小規模療養ホーム小石川参番舘,43.101230000000000,141.360514700000000,011-214-0777,011-214-0233,8430005002024,医療法人社団北昂会ファミール内科,0190202358,,,0,https://www.hokkoukai.com/,,,,
011037,0190201459,北海道,札幌市東区,グレース定期巡回随時対応型訪問介護看護,グレーステイキジュンカイズイジタイオウガタホウモンカイゴカンゴ,定期巡回・随時対応型訪問介護看護,北海道札幌市東区東苗穂14条3丁目1番57号有料老人ホーム　カルミア,有料老人ホーム　カルミア,43.108786800000000,141.424659000000020,011-790-7875,011-790-7876,2430001063348,株式会社キンズケア,0190201459,,,0,,,,,
011037,0190200790,北海道,札幌市東区,ノア地域巡回センターモエレ,ノアチイキジュンカイセンターモエレ,定期巡回・随時対応型訪問介護看護,北海道札幌市東区中沼西３条２丁目７番8号ノアガーデンモエレヒルズ,ノアガーデンモエレヒルズ,43.130742000000000,141.414739000000050,011-374-7302,011-374-7304,8430001009015,株式会社ノアコンツェル,0190200790,,,0,http://www.noah-konzer.com,,,,
011037,0190201566,北海道,札幌市東区,ノア地域巡回センター北6条,ノアチイキジュンカイセンターキタロクジョウ,定期巡回・随時対応型訪問介護看護,北海道札幌市東区北6条東6丁目1-1ノアガーデングランテラス　1階,ノアガーデングランテラス　1階,43.070519900000000,141.364130599999950,011-733-7000,011-733-7003,8430001009015,株式会社　ノアコンツェル,0190201566,,,0,http://www.noah-konzer.com,,,,
011037,0190202481,北海道,札幌市東区,定期巡回・随時対応型訪問介護看護事業所　えにし,テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショ　エニシ,定期巡回・随時対応型訪問介護看護,北50条東2丁目3番６号,,43.121307600000000,141.344871700000000,011-769-9417,011-374-1627,7430001089033,株式会社リオン・ファミリオ,0190202481,,,,https://enishi-lion.com/,,,,
011037,0190201897,北海道,札幌市東区,ライブラリ札幌定期巡回・随時対応型訪問介護看護事業所,ライブラリサッポロテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,北海道札幌市東区北23条東17丁目1番10号ライブラリ元町,ライブラリ元町,43.093197500000000,141.374767100000000,011-214-0322,011-786-5515,4430001081967,株式会社リビングプラットフォームケア,0190201897,,,0,,,,,
011037,0190100859,北海道,札幌市東区,グッドタイムサポート・札幌,グッドタイムサポート・サッポロ,定期巡回・随時対応型訪問介護看護,札幌市東区北20条東1丁目4番1号,,43.051870200000000,141.347309600000020,011-702-3294,011-721-1448,9290001018995,株式会社創生事業団,0190100859,,,0,,,,,
011037,0190200485,北海道,札幌市東区,ケアステーションなないろ,ケアステーションナナイロ,定期巡回・随時対応型訪問介護看護,北海道札幌市東区東苗穂３条１丁目２－９０東苗穂ナーシングケアセンターひだまり内,東苗穂ナーシングケアセンターひだまり内,43.088682899999990,141.399357000000000,011-780-5522,011-780-6611,2430005001997,社会医療法人豊生会,0190200485,,,0,http://www.houseikai.or.jp/niji/,,,,
011037,0190201129,北海道,札幌市東区,カレス定期巡回随時対応型訪問介護看護事業所,カレステイキジュンカイズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,北海道札幌市東区北12条東4丁目１番１号カレスプレミアムガーデン,カレスプレミアムガーデン,43.076708100000000,141.358802900000000,011-722-3336,011-722-2233,5430005002019,社会医療法人社団カレスサッポロ,0190201129,,,30,http://www.p-garden.jp/index.html,,,,
011037,0190201830,北海道,札幌市東区,勤医協　訪問介護看護24時間　ひなた,キンイキョウ　ホウモンカイゴカンゴ24ジカン　ヒナタ,定期巡回・随時対応型訪問介護看護,北海道札幌市東区伏古10条2丁目19番8号ひまわり伏古ビル1階,ひまわり伏古ビル1階,43.095009600000000,141.395843200000000,011-786-7900,011-784-0026,4430005011284,社会福祉法人勤医協福祉会,0190201830,,,0,,,,,
011045,0190501510,北海道,札幌市白石区,はばたきステーション２４,ハバタキステーション２４,定期巡回・随時対応型訪問介護看護,北海道札幌市白石区本郷通３丁目南４番１１号スピタール南郷丘　１階,スピタール南郷丘　１階,43.046295800000010,141.405564499999970,011-863-6500,011-863-6502,,株式会社　シムス,0190501510,,,0,http://habataki.co.jp,,,,
011045,0190500876,北海道,札幌市白石区,福祉生協ラウンド２４,フクシセイキョウラウンド２４,定期巡回・随時対応型訪問介護看護,北海道札幌市白石区南郷通６丁目北２－１０イリス南郷通,イリス南郷通,43.042279600000000,141.409042099999960,011-865-0011,011-865-0078,9430005004408,さっぽろ高齢者福祉生活協同組合,0190500876,,,0,http://www.hukushiseikyou.or.jp,,,,
011045,0190502898,北海道,札幌市白石区,ライブラリ札幌白石定期巡回・随時対応型訪問介護看護事業所,ライブラリサッポロシロイシテイキジュンカイズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,北海道札幌市白石区北郷３条１丁目１番１８号ライブラリ白石はな壱号館,ライブラリ白石はな壱号館,43.064504400000000,141.405380400000000,0118798770,0118798772,4430001081967,株式会社リビングプラットフォームケア,0190502898,,,1,http://www.living-platform.com,,,,
011045,0190500967,北海道,札幌市白石区,さくら定期巡回・随時対応型訪問介護看護事業所,サクラテイキジュンカイズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,北海道札幌市白石区東札幌4条4丁目1-18,,43.051368560248160,141.391269074868770,011-827-7750,011-827-7760,2430005004587,医療法人社団響,0190500967,,,10,https://www.sakurame-dc.com,,,,
011045,0190500959,北海道,札幌市白石区,定期巡回・随時対応型訪問介護看護　徳洲苑しろいし,テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴ　トクシュウエンシロイシ,定期巡回・随時対応型訪問介護看護,北海道札幌市白石区栄通18丁目4番10号,,43.029087399999990,141.431176899999970,011-836-1157,011-836-1172,1120005005403,医療法人徳洲会,0190500959,,,0,http://tokushuen-shiroishi.com/contents/about/,,,,
011045,0190502039,北海道,札幌市白石区,オストケアしろいし２４,オストケアシロイシニジュウヨン,定期巡回・随時対応型訪問介護看護,北海道札幌市白石区平和通１丁目南２番３号イオル平和通内,イオル平和通内,43.054886700000000,141.406127900000000,011-867-2943,011-867-8670,1430001027964,株式会社オストジャパングループ,0190502039,,,0,,,,,
011045,0190503599,北海道,札幌市白石区,ノア地域巡回センター白石,ノアチイキジュンカイセンターシロイシ,定期巡回・随時対応型訪問介護看護,北海道札幌市白石区本郷通1丁目北1-7ノアガーデンセイベリッサ1F,ノアガーデンセイベリッサ1F,43.050001800000010,141.401309600000000,011-865-7005,,8430001009015,株式会社ノアコンツェル,0190503599,,,0,https://www.noah-konzer.com/,,,,
011045,0190503656,北海道,札幌市白石区,定期巡回サービス土屋札幌白石,テイキジュンカイサービスツチヤサッポロシロイシ,定期巡回・随時対応型訪問介護看護,北海道札幌市白石区中央2条6丁目1-38SOC白石ビル３F-AB号室,SOC白石ビル３F-AB号室,43.054179365398085,141.400922357008370,050-1808-4581,050-6865-6170,3260001034654,株式会社土屋,0190503656,,,30,https://teikijunkai.net/teikijunkai-tsuchiya-sapporoshiroishi/,,,,
011045,0190501395,北海道,札幌市白石区,勤医協訪問介護看護２４時間うらら,キンイキョウホウモンカイゴカンゴニジュウヨジカンウララ,定期巡回・随時対応型訪問介護看護,北海道札幌市白石区米里１条４丁目６番１０号,,43.071631374814710,141.419143804074080,011-874-1295,011-871-7690,4430005011284,社会福祉法人　勤医協福祉会,0190501395,,,0,https://kin-fukushikai.jp/,,,,
011045,0190502088,北海道,札幌市白石区,勤医協訪問介護看護２４時間オリーブ,キンイキョウホウモンカイゴカンゴ２４ジカンオリーブ,定期巡回・随時対応型訪問介護看護,北海道札幌市白石区本通７丁目北２－１６,,43.046531200000000,141.416776499999970,011-863-8233,011-846-1301,4430005011284,社会福祉法人　勤医協福祉会,0190502088,,,,https://kin-fukushikai.jp/,,,,
011053,0190503565,北海道,札幌市豊平区,SOMPOケア　豊平　定期巡回,ソンポケア　トヨヒラ　テイキジュンカイ,定期巡回・随時対応型訪問介護看護,豊平3条1丁目1番38号,,43.055420000000000,141.366014500000000,011-887-0303,011-816-1616,1260001015656,ＳＯＭＰＯケア株式会社,0190503565,,,0,https://www.sompocare.com/service/home/satsuki/H000469,,,,
011053,0190501437,北海道,札幌市豊平区,西岡定期巡回ステーション,ニシオカテイキジュンカイステーション,定期巡回・随時対応型訪問介護看護,北海道札幌市豊平区西岡4条10丁目3番3号カペラ西岡,カペラ西岡,43.001451200000005,141.384244399999910,011-836-3739,011-836-3736,3430005001476,医療法人重仁会,0190501437,,,0,,,,,
011053,0190502369,北海道,札幌市豊平区,リボン定期巡回センター平岸,リボンテイキジュンカイセンターヒラギシ,定期巡回・随時対応型訪問介護看護,北海道札幌市豊平区平岸1条13丁目4-11,,43.026577499999990,141.364415000000000,011-837-2727,011-837-0027,3090001010895,株式会社two.seven,0190502369,,,47,https://goldhills-hiragishi.jp/,,,,
011053,0190501288,北海道,札幌市豊平区,オストケアとよひら24,オストケアトヨヒラニジュウヨン,定期巡回・随時対応型訪問介護看護,北海道札幌市豊平区美園7条3丁目２－１イオル美園,イオル美園,43.039362500000000,141.382555799999980,011-817-2943,011-820-7718,1430001027964,株式会社オストジャパングループ,0190501288,,,0,http://www.ost-japan.com/,,,,
011053,0190502583,北海道,札幌市豊平区,ノア地域巡回センター福住中央,ノアチイキジュンカイセンターフクズミチュウオウ,定期巡回・随時対応型訪問介護看護,北海道札幌市豊平区福住1条2丁目9-23ノアガーデンペイサージュ　1階,ノアガーデンペイサージュ　1階,43.018810400000000,141.399962400000000,011-850-2001,011-850-2224,8430001009015,株式会社ノアコンツェル,0190502583,,,0,http://www.noah-konzer.com/,,,,
011053,0190502641,北海道,札幌市豊平区,ノア地域巡回センター福住南,ノアチイキジュンカイセンターフクズミミナミ,定期巡回・随時対応型訪問介護看護,北海道札幌市豊平区福住1条5丁目3-1ノアガーデン　シーズンベル1F,ノアガーデン　シーズンベル1F,43.015141300000000,141.394835900000000,011-859-3001,011-859-3002,8430001009015,株式会社ノアコンツェル,0190502641,,,0,https://www.noah-konzer.com/,,,,
011053,0190502740,北海道,札幌市豊平区,ノア地域巡回センター月寒西,ノアチイキジュンカイセンターツキサムニシ,定期巡回・随時対応型訪問介護看護,北海道豊平区月寒西2条8丁目3-8ノアガーデン　アビークロエ,ノアガーデン　アビークロエ,43.027922800000000,141.392617600000000,011-852-1015,011-852-3005,8430001009015,株式会社ノアコンツェル,0190502740,,,0,http://www.noah-konzer.com/,,,,
011053,0190503748,北海道,札幌市豊平区,リーフィール西岡,リーフィールニシオカ,定期巡回・随時対応型訪問介護看護,西岡4条13丁目22-25,,42.995353100000000,141.377850600000000,011-582-1000,011-582-1003,7430002038781,株式会社元気な介護,0190503748,,,,https://genkinakaigo.co.jp/,,,,
011053,0190501247,北海道,札幌市豊平区,24時間訪問介護看護しらかば,２４ジカンホウモンカイゴカンゴシラカバ,定期巡回・随時対応型訪問介護看護,北海道札幌市豊平区月寒東3条18丁目20番48号サービス付き高齢者向け住宅　しらかばの杜,サービス付き高齢者向け住宅　しらかばの杜,43.018532700000000,141.423642100000050,011-826-5516,011-826-5585,1430005001718,社会医療法人康和会,0190501247,,,0,http://www.kouwakai.or.jp/shirakabadai/mori.html,,,,
011053,0190501270,北海道,札幌市豊平区,勤医協訪問介護看護２４時間つなぐ,キンイキョウホウモンカイゴカンゴ２４ジカン　ツナグ,定期巡回・随時対応型訪問介護看護,北海道札幌市豊平区平岸６条１２丁目９-２５,,43.027238800000000,141.379651100000050,011-820-4037,011-820-4074,4430005011284,社会福祉法人　勤医協福祉会,0190501270,,,0,,,,,
011061,0190501528,北海道,札幌市南区,あいぜん24時間ケアサポートみなみ,アイゼン２４ジカンケアサポートミナミ,定期巡回・随時対応型訪問介護看護,北海道札幌市南区川沿14条2丁目1番36号すこやか愛ちゃんビル3階,すこやか愛ちゃんビル3階,42.977215600000000,141.336251700000050,011-572-2400,011-795-2811,,医療法人　愛全会,0190501528,,,0,http://www.aizenkai.or.jp,,,,
011061,0190501197,北海道,札幌市南区,勤医協定期巡回・随時対応型訪問介護看護　もなみの里,キンイキョウ　テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴ　モナミノサト,定期巡回・随時対応型訪問介護看護,北海道札幌市南区藤野3条4丁目15番35号,,42.981134700000000,141.342692700000040,011-590-8278,011-594-3365,4430005011284,社会福祉法人勤医協福祉会,0190501197,,,0,kin-minami-helper@kin-ikyo.jp,,,,
011061,0190503623,北海道,札幌市南区,定期巡回随時対応型訪問介護看護事業所　無垢の家,テイキジュンカイズイジタイオウガタホウモンカイゴカンゴジギョウショ　ムクノイエ,定期巡回・随時対応型訪問介護看護,北海道札幌市南区藤野2条2丁目1-5,,42.961240357003010,141.309795596143860,011-596-7687,011-596-8867,9430001085030,北海道無垢株式会社,0190503623,,,0,,,,,
011070,0190401166,北海道,札幌市西区,さくら苑巡回センター,サクラエンジュンカイセンター,定期巡回・随時対応型訪問介護看護,札幌市西区発寒１７条３丁目４－３０,,43.109745100000000,141.294470800000000,0116682006,,8430005004301,社会福祉法人さくら会,0190401166,,,,http://sakurakai-gp.or.jp,,,,
011070,0190401612,北海道,札幌市西区,定期巡回随時対応型訪問介護看護フルハウス二十四軒,テイキジュンカイズイジタイオウガタホウモンカイゴカンゴｈルウハウスニジュウヨンケン,定期巡回・随時対応型訪問介護看護,北海道札幌市西区二十四軒1条2丁目3番15号,,43.069108000000000,141.314211700000000,011-676-9920,011-676-9929,1430001030274,株式会社Ｈｕｍａｎ－ｓｙｓｔｅｍ　Ｊａｐａｎ,0190401612,,,,,,,,
011070,0190400283,北海道,札幌市西区,ノア地域巡回センター,ノアチイキジュンカイセンター,定期巡回・随時対応型訪問介護看護,北海道札幌市西区八軒9条西4丁目5-20ノアガーデンA館内,ノアガーデンA館内,43.094287700000000,141.312650399999940,011-632-1115,011-632-1116,8430001009015,株式会社ノアコンツェル,0190400283,,,0,http://www.noah-konzer.com/,,,,
011070,0190400499,北海道,札幌市西区,ノア地域巡回センター発寒,ノアチイキジュンカイセンターハッサム,定期巡回・随時対応型訪問介護看護,北海道札幌市西区発寒10条2丁目8番5号ノアガーデン　ル･スリジエ,ノアガーデン　ル･スリジエ,43.090678900000000,141.298629600000030,011-676-2203,011-676-2201,8430001009015,株式会社ノアコンツェル,0190400499,,,3,http://www.noah-group.jp,,,,
011070,0190400929,北海道,札幌市西区,ノア地域巡回センター発寒西,ノアチイキジュンカイセンターハッサムニシ,定期巡回・随時対応型訪問介護看護,北海道札幌市西区発寒6条13丁目3-61ノアガーデンブランジェ　1階,ノアガーデンブランジェ　1階,43.095041500000000,141.271456700000040,011-669-2200,011-669-3388,8430001009015,株式会社　ノアコンツェル,0190400929,,,0,http://www.noah-konzer.com,,,,
011070,0190401398,北海道,札幌市西区,ノア地域巡回センター発寒中央,ノアチイキジュンカイセンターハッサムチュウオウ,定期巡回・随時対応型訪問介護看護,北海道札幌市西区発寒8条13丁目1-1ノアガーデンコニーズバレー,ノアガーデンコニーズバレー,43.096804900000000,141.275098900000000,011-676-1001,011-676-1022,8430001009015,株式会社ノアコンツェル,0190401398,,,0,http://www.noah-konzer.com/,,,,
011070,0190401208,北海道,札幌市西区,こころね八軒,定期巡回随時対応型訪問介護看護,定期巡回・随時対応型訪問介護看護,八軒５条西１０丁目1-24ココロホーム八軒,ココロホーム八軒,43.094072700000000,141.300084700000000,011-642-5560,011-642-5580,,,0190401208,,,0,,,,,
011070,0190400945,北海道,札幌市西区,サポート24札幌,サポート24サッポロ,定期巡回・随時対応型訪問介護看護,北海道札幌市西区西野5条2丁目7-8ドリームス西野,ドリームス西野,43.068321100000020,141.275969800000000,090-8148-3151,011-215-5761,2430001071805,株式会社ライフデザイン,0190400945,,,0,lifedesign-gr.jp/,,,,
011070,0190401505,北海道,札幌市西区,サポート24,サポート24,定期巡回・随時対応型訪問介護看護,北海道札幌市西区八軒1条西1丁目3-15ナーシングホームレラ１F,ナーシングホームレラ１F,43.082664200000000,141.308525300000000,080-8292-1677,011-215-9330,2430001071805,株式会社ライフデザイン,0190401505,,,0,lifedesign-gr.jp/,,,,
011070,0190401489,北海道,札幌市西区,トラストケア定期巡回・随時対応型訪問介護看護事業所,トラストケアテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,北海道札幌市西区福井1丁目9番15号有料老人ホームふくいトラストホーム,有料老人ホームふくいトラストホーム,43.059574999999995,141.276035000000000,011-215-5400,011-215-5865,9430001044077,株式会社恵み野介護サービス,0190401489,,,,http://meguminokaigo.jp/,,,,
011088,0190501064,北海道,札幌市厚別区,厚別区定期巡回ステーション,アツベツクテイキジュンカイステーション,定期巡回・随時対応型訪問介護看護,北海道札幌市厚別区もみじ台6丁目1番6号,,43.032156000000000,141.491469600000000,011-898-3339,011-898-5005,3430005001476,医療法人重仁会,0190501064,,,0,https://www.ohyachi-hp.or.jp/alivio/,,,,
011088,0190500918,北海道,札幌市厚別区,巡回ステーション白ゆり新さっぽろ,ジュンカイステーションシラユリシンサッポロ,定期巡回・随時対応型訪問介護看護,北海道札幌市厚別区厚別東１条２丁目１番１号ライフプレステージ白ゆり新さっぽろ,ライフプレステージ白ゆり新さっぽろ,43.040032100000000,141.484257699999940,011-899-2002,011-899-1199,8430001056081,株式会社メディカルシャトー,0190500918,,,0,http://www.shirayuri.gr.jp/,,,,
