都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
121011,12B0100034,千葉県,千葉市中央区,うらら介護医療院,ウララカイゴイリョウイン,短期入所療養介護（介護医療院）,千葉県千葉市中央区千葉寺町188,,35.594949199999990,140.129724200000000,043-261-3169,043-261-3209,2040005001021,医療法人グリーンエミネンス,12B0100034,,,,http://green-eminence.com/,,,,
121029,12B0100067,千葉県,千葉市花見川区,タムス介護医療院花見川,タムスカイゴイリョウインハナミガワ,短期入所療養介護（介護医療院）,千葉県千葉市花見川区柏井町1132-1,,35.698775600000000,140.103984400000000,047-480-2111,047-486-8176,7040005001157,医療法人社団有相会,12B0100067,,,0,https://www.k-hanamigawa.tums-kaigo.com,,,,
121045,12B0100018,千葉県,千葉市若葉区,総泉病院介護医療院,ソウセンビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,千葉県千葉市若葉区更科町2592,,35.620998300000000,140.218284500000000,043-237-5001,043-239-0161,1040005001088,医療法人社団誠馨会,12B0100018,,,,http://sousen.seikei-kai.or.jp/,,,,
121045,12B0100042,千葉県,千葉市若葉区,介護医療院秀眉園,カイゴイリョウイン　シュウビエン,短期入所療養介護（介護医療院）,千葉県千葉市若葉区加曽利町1803-1,,35.617931500000005,140.170586100000040,043-234-5900,043-214-4624,1040005001088,医療法人社団誠馨会,12B0100042,,,,https://www.syuubi-seikei-kai.jp/,,,,
122033,12B2700070,千葉県,市川市,医療法人友康会　行徳中央介護医療院,イリョウホウジンユウコウカイ　ギョウトクチュウオウカイゴイリョウイン,短期入所療養介護（介護医療院）,千葉県市川市日之出17-16,,35.676821800000000,139.921278900000000,047-307-8321,047-307-8322,2030005014750,医療法人友康会,12B2700070,,,0,https://www.gyoutokuchuo-hospital.com/hospital/,,,,
122050,12B3600063,千葉県,館山市,小林病院介護医療院,コバヤシビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,千葉県館山市船形９０９番地,,35.028320900000000,139.844003600000000,0470-27-3811,0470-27-5695,8040005014967,医療法人社団寿会,12B3600063,,,0,https://www.kotobuki-kai.com/,,,,
122076,12B2400093,千葉県,松戸市,介護医療院あきやまの郷,カイゴイリョウインアキヤマノサト,短期入所療養介護（介護医療院）,千葉県松戸市高塚新田484-1,,35.761294200000010,139.933047999999990,047-312-8121,047-312-8122,9040005006187,医療法人社団千葉光徳会,12B2400093,,,0,https://www.chibako.or.jp/akiyamanosato/,,,,
122173,12B2100014,千葉県,柏市,医療法人社団博恵会介護医療院柏南,イリョウホウジンシャダンハクエイカイカイゴイリョウインハクナン,短期入所療養介護（介護医療院）,千葉県柏市逆井１１４４,,35.816807300000000,139.979677400000000,04-7175-1811,04-7175-1811,6040005014044,医療法人社団博恵会,12B2100014,,,2,http://www.hakunan-hp.net//,,,,
122238,12B3900026,千葉県,鴨川市,エビハラ介護医療院,エビハラカイゴイリョウイン,短期入所療養介護（介護医療院）,千葉県鴨川市太海630番地10,,35.091465100000000,140.091075400000000,04-7093-2626,04-7093-2629,4040005015985,医療法人社団宏和会,12B3900026,,,,http://www.ebihara.or.jp,,,,
122238,12B3900083,千葉県,鴨川市,東条病院介護医療院,トウジョウビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,千葉県鴨川市広場1615,,35.121463299999990,140.108703600000000,04-7092-1207,04-7092-2536,4040005015655,医療法人明星会,12B3900083,,,,http://www.tojo-h.or.jp,,,,
122238,12B3900034,千葉県,鴨川市,小田介護医療院,オダカイゴイリョウイン,短期入所療養介護（介護医療院）,千葉県鴨川市横渚880,,35.106185799999990,140.104868300000000,04-7092-1128,04-7092-1031,5040005015654,医療法人三紫会,12B3900034,,,,http://oda-hp.com,,,,
122246,12B2600015,千葉県,鎌ケ谷市,医療法人社団一心会　初富保健病院介護医療院,イリョウホウジンシャダンイッシンカイ　ハツトミホケンビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,千葉県鎌ヶ谷市初富114番地,,35.784355400000024,139.986196299999960,047-442-0811,047-442-7156,3040005004337,医療法人社団一心会,12B2600015,,,27,https://www.hatsutomi.or.jp/,,,,
122254,12B1100017,千葉県,君津市,鈴木病院介護医療院,スズキビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,千葉県君津市上２３８番地,,35.306903700000000,139.954882400000000,0439322013,0439322860,1040005008422,医療法人社団周晴会,12B1100017,,,,https://www.suzuki-hospital.com,,,,
122360,12B5200029,千葉県,香取市,医療法人三省会本多病院介護医療院,イリョウホウジンサンセイカイホウダビョウイン,短期入所療養介護（介護医療院）,千葉県香取市本郷772,,35.853555099999994,140.583540199999960,0478-82-3181,0478-83-0245,5040005013410,医療法人三省会（社団）,12B5200029,,,0,http://www.sanseikai.or.jp,,,,
123471,12B3000058,千葉県,多古町,国保多古中央病院介護医療院,コクホタコチュウオウビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,千葉県香取郡多古町多古３８８－１,,35.738008800000000,140.472092800000000,０４７９－７６－２２１１（,０４７９ー７６－３２８６,3000020123471,多古町,12B3000058,,,0,https://takochu.jp/,,,,
131113,13B1100024,東京都,大田区,介護医療院セントラル大田,カイゴイリョウインセントラルオオタ,短期入所療養介護（介護医療院）,東京都大田区中央8-34-10,,35.570806000000010,139.718224700000000,03-3755-5300,03-6426-2317,2050005008998,社会医療法人　若竹会,13B1100024,,,0,https://central.or.jp/facilities/ohtaku03.php,,,,
131211,13B2100015,東京都,足立区,ひのき介護医療院,ヒノキカイゴイリョウイン,短期入所療養介護（介護医療院）,東京都足立区新田2-16-13,,35.773448700000020,139.741960599999970,03-5902-3121,03-5902-3139,1011805000645,特定医療法人社団潤恵会,13B2100015,,,0,http://www.keijin-hospital.or.jp/,,,,
132012,13B2900034,東京都,八王子市,医療法人社団永生会　永生病院　介護医療院,イリョウホウジンシャダンエイセイカイ　エイセイビョウイン　カイゴイリョウイン,短期入所療養介護（介護医療院）,東京都八王子市椚田町583番地15,,35.639562600000010,139.304999900000000,042-661-4108,042-661-1331,5010105000088,医療法人社団　永生会,13B2900034,,,,https://www.eisei.or.jp/eisei-hospital/,,,,
132012,13B2900026,東京都,八王子市,社会医療法人社団愛有会　さんあい介護医療院,シャカイイリョウホウジンシャダンアイユウカイ　サンアイカイゴイリョウイン,短期入所療養介護（介護医療院）,東京都八王子市宮下町３７７番地,,35.706699800000000,139.307722000000000,042-691-4111,042-691-2781,4012705000212,社会医療法人社団愛有会,13B2900026,,,,http://sanai-hachioji.jp/,,,,
141097,1470904143,神奈川県,横浜市港北区,横浜市総合保健医療センター,ヨコハマシソウゴウホケンイリョウセンター,短期入所療養介護（介護医療院）,神奈川県横浜市港北区鳥山町１７３５,,35.509635700000000,139.609002100000000,045-475-0001,045-475-0002,7020005010291,こうえきざいだんほうじんよこはましそうごうほけんいりょうざいだん,1470904143,,,,https://yccc.jp/care/clinic/,,,,
142077,14B2400018,神奈川県,茅ヶ崎市,介護医療院湘南の丘,カイゴイリョウインショウナンノオカ,短期入所療養介護（介護医療院）,神奈川県茅ケ崎市赤羽根3685,,35.352882097133920,139.434137493917900,0467-53-1811,0467-54-0551,3021005001581,医療法人社団湘南健友会,14B2400018,,,,https://www.nagaoka-hp.com/,,,,
142115,14B2800019,神奈川県,秦野市,医療法人社団　三喜会　鶴巻温泉病院介護医療院,イリョウホウジンシャダン　サンキカイ　ツルマキオンセンビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,神奈川県秦野市鶴巻北1-16-1,,35.382941100000000,139.279665600000040,0463-78-1311,0463-78-5955,1021005004322,医療法人社団三喜会,14B2800019,,,0,http://www.sankikai.or.jp/tsurumaki/,,,,
143821,14B1500016,神奈川県,箱根町,特定医療法人社団研精会　介護医療院箱根リハビリテーション病院,トクテイイリョウホウジンシャダンケンセイカイ　カイゴイリョウインハコネリハビリテーションビョウイン,短期入所療養介護（介護医療院）,神奈川県足柄下郡箱根町仙石原1285,,35.263756901601870,139.021351085961670,0460-84-9111,0460-84-5312,3012405002212,特定医療法人社団研精会,14B1500016,,,,http://www.kensei-hakone.com/,,,,
152129,15B1200020,新潟県,村上市,山北徳新会介護医療院,サンポクトクシンカイカイゴイリョウイン,短期入所療養介護（介護医療院）,新潟県村上市勝木1340-1山北徳洲会病院　4階,山北徳洲会病院　4階,38.490321500000000,139.516478000000000,0254-60-5555,0254-60-5556,1190005011989,医療法人徳新会,15B1200020,,,0,http://sanpoku-hp.or.jp,,,,
162019,16B0100022,富山県,富山市,いま泉病院　介護医療院,イマイズミビョウイン　カイゴイリョウイン,短期入所療養介護（介護医療院）,今泉220番地,,36.669375400000000,137.212932000000000,076-425-1166,076-425-1228,,医療法人社団いずみ会,16B0100022,,,,https://izumikai.mutsumi-gr.jp/,,,,
162019,16B0100097,富山県,富山市,栗山介護医療院,クリヤマカイゴイリョウイン,短期入所療養介護（介護医療院）,富山市開発133番地,,36.631362700000000,137.246175200000000,076-429-0203,076-429-3682,6230005000421,医療法人社団　基伸会,16B0100097,,,0,http://kishin-kai.com,,,,
162027,16B0200012,富山県,高岡市,介護医療院　光ヶ丘,カイゴイリョウイン　ヒカリガオカ,短期入所療養介護（介護医療院）,富山県高岡市西藤平蔵313番地,,36.707268400000000,136.985848800000000,0766-63-5353,0766-63-5716,9230005005863,医療法人社団紫蘭会,16B0200012,,,0,http://shirankai.net/,,,,
162060,16B0600013,富山県,滑川市,吉見病院　介護医療院　短期入所療養介護,ヨシミビョウイン　カイゴイリョウイン　タンキニュウショリョウヨウカイゴ,短期入所療養介護（介護医療院）,清水町３番２５号,,35.098960500000000,138.902767700000000,076-475-0861,076-475-7235,8230005004429,医療法人社団　秀林会　吉見病院,16B0600013,,,,https://yoshimi-hospital.jp,,,,
174611,17B1700019,石川県,穴水町,介護医療院　恵寿鳩ヶ丘,カイゴイリョウイン　ケイジュハトガオカ,短期入所療養介護（介護医療院）,石川県鳳珠郡穴水町麦ケ浦15、39番８,,37.272404000000010,136.920563600000000,0768-52-3335,0768-52-3325,9220005005162,社会医療法人財団董仙会,17B1700019,,,0,http://www.keiju.co.jp/hato/,,,,
182010,18B0100020,福井県,福井市,いわき医院介護医療院,イワキイインカイゴイリョウイン,短期入所療養介護（介護医療院）,福井県福井市三十八社町10-8,,35.996894400000000,136.193851700000000,0776382288,0776383226,7210005005058,医療法人いわき医院,18B0100020,,,,,,,,
182095,18B0300018,福井県,越前市,介護医療院　今立中央病院,カイゴイリョウイン　イマダテチュウオウビョウイン,短期入所療養介護（介護医療院）,福井県越前市粟田部町33-1一般財団法人　今立中央病院内　併設,一般財団法人　今立中央病院内　併設,35.917107900000000,136.244086000000040,0778-42-1800,0778-42-2315,2210005006853,一般財団法人　　今立中央病院,18B0300018,,,0,https://www.imadatechuo-hp.com,,,,
182095,18B0300026,福井県,越前市,医療法人　笠原病院,イリョウホウジン　カサハラビョウイン,短期入所療養介護（介護医療院）,福井県越前市塚町２１４番地,,35.903496100000000,136.168717300000000,0778-23-1155,,6210005006890,医療法人笠原病院,18B0300026,,,,http://www.kasahara-hosp.or.jp,,,,
202029,20B0200016,長野県,松本市,社会医療法人城西医療財団城西病院介護医療院,シャカイイリョウホウジンシロニシイリョウザイダンシロニシカイゴイリョウイン,短期入所療養介護（介護医療院）,長野県松本市城西１丁目５番１６号,,36.239485100000000,137.962472300000000,0263-33-2201,0263-33-2202,8100005005646,社会医療法人城西医療財団,20B0200016,,,,http://www.shironishi.or.jp/sh/,,,,
202037,20B0300014,長野県,上田市,丸子中央病院,マルコチュウオウビョウイン,短期入所療養介護（介護医療院）,長野県上田市中丸子1771番地1,,36.338161000000000,138.270306300000000,0268-42-1111,0268-42-1112,3100005004603,医療法人　丸山会,20B0300014,,,0,http://maruyamakai.or.jp/maruko-hp/,,,,
202053,20B0500019,長野県,飯田市,介護医療院　西澤病院,カイゴイリョウイン　ニシザワビョウイン,短期入所療養介護（介護医療院）,長野県飯田市本町４丁目５番地,,35.516999800000000,137.821635000000000,0265-24-3800,0265-24-3801,2100005009479,医療法人龍川会,20B0500019,,,0,https://nishizawa-hp.jp/,,,,
202088,20B0800021,長野県,小諸市,小諸病院介護医療院,コモロビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,長野県小諸市荒町2丁目1-1,,36.326229300000000,138.426843400000000,0267-22-0250,0267-24-0665,4100005003629,医療法人山月会,20B0800021,,,,http://komoro-hosp.jp/,,,,
202151,20B1500018,長野県,塩尻市,介護医療院　添え木,カイゴイリョウイン　ソエギ,短期入所療養介護（介護医療院）,長野県塩尻市大字宗賀1295,,36.111249099999990,137.932449400000000,0263-53-2050,0263-53-2070,3100005006764,医療法人社団　敬仁会,20B1500018,,,0,http：//www.keijinn-kai.jp/,,,,
204021,20B2500033,長野県,松川町,下伊那赤十字病院介護医療院,シモイナセキジュウジビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,長野県下伊那郡松川町元大島3159-1,,35.600206100000000,137.910884400000000,0265-36-2255,0265-36-7081,6010405002452,日本赤十字社,20B2500033,,,0,https://shimoina.jrc.or.jp,,,,
204030,20B2500017,長野県,高森町,介護医療院,シモイナコウセイビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,長野県下伊那郡高森町吉田481番地13,,35.551165700000000,137.888671500000000,0265–35–7511,0265–35–1182,4100005001211,長野県厚生農業協同組合連合会,20B2500017,,,0,http://shimoina-hp.jp,,,,
204323,20B2600015,長野県,木曽町,長野県立木曽病院介護医療院,ナガノケンリツキソビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,長野県木曽郡木曽町福島6613－4,,35.834797800000000,137.683400800000000,0264-22-2703,0264-22-2800,4100005007761,地方独立行政法人長野県立病院機構,20B2600015,,,,https://kiso-hosp.jp/,,,,
212202,21B2800010,岐阜県,下呂市,下呂市立小坂介護医療院,ゲロシリツオサカカイゴイリョウイン,短期入所療養介護（介護医療院）,岐阜県下呂市小坂町大島1965番地,,35.951587900000000,137.259024700000000,0576-62-2212,0576-62-3613,1000020212202,下呂市,21B2800010,,,,https://www.city.gero.lg.jp/soshiki/43/,,,,
213039,21B0600024,岐阜県,笠松町,ふれあい介護医療院,フレアイカイゴイリョウイン,短期入所療養介護（介護医療院）,岐阜県羽島郡笠松町円城寺933番地,,35.373039899999990,136.791043200000000,058-387-7350,058-387-7351,6200005003451,医療法人社団睦会,21B0600024,,,,https://www.mutsumikai.or.jp/,,,,
221384,22B7200033,静岡県,浜松市中央区,医療法人社団和恵会　湖東ケアセンター,イリョウホウジンシャダンワケイカイ　コトウケアセンター,短期入所療養介護（介護医療院）,浜松市西区伊左地町8151,,34.746582600000000,137.654860200000000,053-486-2222,053-486-2618,9080405000364,医療法人社団和恵会,22B7200033,,,,http://www.kotou-wakeikai.com,,,,
221384,22B7200090,静岡県,浜松市中央区,介護医療院　西山病院,カイゴイリョウイン　ニシヤマビョウイン,短期入所療養介護（介護医療院）,静岡県浜松市西区西山町500,,34.737212500000000,137.687860300000000,053-485-5558,053-485-5653,1080405000231,医療法人社団一穂会,22B7200090,,,,https://www.nishiyama.or.jp,,,,
221384,22B7200116,静岡県,浜松市中央区,介護医療院　有玉病院,カイゴイリョウイン　アリタマビョウイン,短期入所療養介護（介護医療院）,静岡県浜松市中央区有玉南町1436番地,,34.752462200000000,137.753562600000000,053-433-5255,053-435-4987,3430005001716,医療法人社団岡崎会,22B7200116,,,,http://www.okazakikai.or.jp/,,,,
221384,22B7200074,静岡県,浜松市中央区,介護医療院　湖東病院,カイゴイリョウイン　コトウビョウイン,短期入所療養介護（介護医療院）,浜松市西区伊佐地町8151,,34.746582600000000,137.654860200000000,053-486-2222,053-486-2618,9080405000364,医療法人社団和恵会,22B7200074,,,0,http://www.kotou-wakeiaki.com,,,,
221392,22B7200058,静岡県,浜松市浜名区,医療法人社団誠心会介護医療院浜北さくら台,イリョウホウジンシャダンセイシンカイカイゴイリョウインハマキタサクラダイ,短期入所療養介護（介護医療院）,静岡県浜松市浜北区四大地9－68,,34.838175000000000,137.759675400000000,053-582-2311,053-582-2315,5080405003511,医療法人社団誠心会,22B7200058,,,,https://www.sakuradai.or.jp/,,,,
231100,23B1000016,愛知県,名古屋市中川区,医療法人親和会富田病院　介護医療院,イリョウホウジンシンワカイトミダビョウイン　カイゴイリョウイン,短期入所療養介護（介護医療院）,愛知県名古屋市中川区かの里一丁目３０１番地,,35.133548600000050,136.814891799999970,052-302-4976,052-301-5151,5180005002498,医療法人親和会,23B1000016,,,0,http://i-shinwakai.jp/,,,,
