都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
102024,1052180013,群馬県,高崎市,介護老人保健施設　あけぼの苑,カイゴロウジンホケンシセツ　アケボノエン,短期入所療養介護（介護老人保健施設）,群馬県高崎市中室田町2258-1,,36.397348300000000,138.859086899999960,027-384-8612,027-340-5011,9070005002480,一般財団法人　榛名荘,1052180013,,,100,https://www.harunaso.or.jp/akebonoen/,,,,
102024,1052180005,群馬県,高崎市,介護老人保健施設みさと,カイゴロウジンホケンシセツ　ミサト,短期入所療養介護（介護老人保健施設）,群馬県高崎市箕郷町上芝６２８－1,,36.383048900000000,138.956623000000040,027-350-6081,027-350-6082,9070005002943,医療法人　瑞穂会,1052180005,,,,http://mizuhokai-misato.or.jp,,,,
102024,1050280187,群馬県,高崎市,介護老人保健施設いずみ,カイゴロウジンホケンシセツイズミ,短期入所療養介護（介護老人保健施設）,群馬県高崎市箕郷町矢原12番地1,,36.397264900000000,138.962720100000000,027-371-8500,027-371-8502,3070005002949,社会福祉法人清光会,1050280187,,,,http://www.izuminosono.com,,,,
102024,1050280039,群馬県,高崎市,高崎老人保健施設福寿苑,タカサキロウジンホケンシセツフクジュエン,短期入所療養介護（介護老人保健施設）,群馬県高崎市矢中町841,,36.304768800000000,139.051315100000000,027-346-0666,027-347-4123,1070005002323,医療法人社団　慈瑩会,1050280039,,,0,http:/www.iwata-hp.or.jp,,,,
102032,1050380037,群馬県,桐生市,介護老人保健施設　クララトーホー,カイゴロウジンホケンシセツ　クララトーホー,短期入所療養介護（介護老人保健施設）,群馬県桐生市広沢町２－３２０８－１,,36.390632100000000,139.321028800000000,0277-52-2700,0277-55-5858,,医療法人社団　三思会,1050380037,,,,http://www8.wind.ne.jp/kurara/,,,,
102032,1050380060,群馬県,桐生市,ユニット型介護老人保健施設クララトーホー,ユニットガタカイゴロウジンホケンシセツクララトーホー,短期入所療養介護（介護老人保健施設）,群馬県桐生市広沢町2丁目3208-1,,36.390567170444050,139.321015520237780,0277-52-2700,0277-55-5858,,医療法人社団三思会,1050380060,,,,http://www.kurara-toho.or.jp/index.html,,,,
102032,1050380029,群馬県,桐生市,介護老人保健施設　かがやき,カイゴロウジンホケンシセツ　カガヤキ,短期入所療養介護（介護老人保健施設）,群馬県桐生市川内町1-407-1,,36.434609400000000,139.324015799999980,0277-40-3100,0277-40-3101,1070005005037,医療法人　山育会,1050380029,,,,http://www.sanikukai.com,,,,
102032,1050380045,群馬県,桐生市,介護老人保健施設　ナーシングケア川内の杜,カイゴロウジンホケンシセツ　ナーシングケアカワウチノモリ,短期入所療養介護（介護老人保健施設）,群馬県桐生市川内町4丁目315-1,,36.433368730727540,139.293777504449540,0277-65-5557,0277-40-3033,,医療法人　宏愛会,1050380045,,,100,http:/www.koaikai.or.jp,,,,
102032,1052080023,群馬県,桐生市,介護老人保健施設さくら苑,カイゴロウジンホケンシセツサクラエン,短期入所療養介護（介護老人保健施設）,群馬県桐生市新里町新川２４８８,,36.422187600000000,139.250720099999970,0277-74-1165,0277-74-4155,4070005005067,医療法人社団にいさと会,1052080023,,,0,http://www.kiryuushisakura.com/,,,,
102041,1052880018,群馬県,伊勢崎市,介護老人保健施設鶴寿園,カイゴロウジンホケンシセツカクジュエン,短期入所療養介護（介護老人保健施設）,群馬県伊勢崎市境百々421,,36.277280100000000,139.254423900000000,0270-74-1177,0270-74-5613,,社会医療法人鶴谷会,1052880018,,,100,,,,,
102041,1052880034,群馬県,伊勢崎市,介護老人保健施設　旭ヶ丘,カイゴロウジンホケンシセツ　アサヒガオカ,短期入所療養介護（介護老人保健施設）,群馬県伊勢崎市間野谷町１３５－１,,36.374078500000000,139.266716500000030,0270-70-5111,0270-70-5115,9070005004337,医療法人原会,1052880034,,,0,http://www.asahigaoka.or.jp,,,,
102041,1050480019,群馬県,伊勢崎市,介護老人保健施設アルボース,カイゴロウジンホケンシセツアルボース,短期入所療養介護（介護老人保健施設）,群馬県伊勢崎市太田町427-3,,36.328233800000000,139.180090899999980,0270-21-2700,0270-21-2704,9070005008338,公益財団法人脳血管研究所,1050480019,,,0,http://mihara-ibbv.jp/arbos/,,,,
102041,1050480050,群馬県,伊勢崎市,アルボース（ユニット）,アルボース(ユニット）,短期入所療養介護（介護老人保健施設）,群馬県伊勢崎市太田町427-3,,36.328367100000000,139.180057600000050,0270-21-2700,0270-21-2704,9070005008338,公益財団法人脳血管研究所,1050480050,,,,http://mihara-ibbv.jp/arbos/,,,,
102041,1050480035,群馬県,伊勢崎市,介護老人保健施設　まゆ玉,カイゴロウジンホケンシセツ　マユダマ,短期入所療養介護（介護老人保健施設）,群馬県伊勢崎市長沼町２６６４－１,,36.264889300000000,139.213297900000040,0270-40-3511,0270-40-3351,9070005004337,医療法人　原会,1050480035,,,0,http://www.mayudama.or.jp,,,,
102041,1050480043,群馬県,伊勢崎市,介護老人保健施設ひまわり,カイゴロウジンホケンシセツ　ヒマワリ,短期入所療養介護（介護老人保健施設）,群馬県伊勢崎市連取本町１２番地１,,36.323039900000000,139.177563800000030,0270-25-5022(,0270-20-1105,8000020102041,伊勢崎市,1050480043,,,0,http://www.hospital.isesaki.gunma.jp,,,,
102059,1050580016,群馬県,太田市,介護老人保健施設　聖寿園,カイゴロウジンホケンシセツ　セイジュエン,短期入所療養介護（介護老人保健施設）,太田市熊野町３８－８１,,36.307468600000000,139.384289200000000,0276-22-1170,0276-25-4562,,医療法人社団　松嶺会,1050580016,,,,http://www.fujigaoka-hosp.jp,,,,
102059,1050580107,群馬県,太田市,介護老人保健施設金山,カイゴロウジンホケンシセツカナヤマ,短期入所療養介護（介護老人保健施設）,東金井町1856-18,,36.308503479277750,139.384783929638670,0276-22-1251,0276-22-1253,2070005005762,医療法人社団松嶺会,1050580107,,,,http://fujigaoka-hosp.jp,,,,
102059,1050580024,群馬県,太田市,介護老人保健施設　希望の苑,カイゴロウジンホケンシセツ　キボウノソノ,短期入所療養介護（介護老人保健施設）,群馬県太田市高林北町1138,,36.263600000000000,139.371441600000020,0276-38-1912,0276-38-2802,8070005005765,医療法人　三省会,1050580024,,,0,http://www.horie.or.jp/group/sono/,,,,
102059,1050580057,群馬県,太田市,介護老人保健施設　まなびの苑,カイゴロウジンホケンシセツ　マナビノソノ,短期入所療養介護（介護老人保健施設）,群馬県太田市細谷町1547-3,,36.277756800000000,139.353447599999980,0276-61-3550,0276-32-5175,8070005002317,医療法人社団醫光会,1050580057,,,0,http://www.nagomikai-ota.or.jp,,,,
102059,1050580032,群馬県,太田市,介護老人保健施設　あけぼの荘,カイゴロウジンホケンシセツ　アケボノソウ,短期入所療養介護（介護老人保健施設）,群馬県太田市西本町１３－９,,36.294785600000000,139.366907299999980,0276-32-2100,0276-32-4097,4070005005769,医療法人　島門会,1050580032,,,0,,,,,
102059,1050580073,群馬県,太田市,医療法人財団　明理会　介護老人保健施設　イムスやぶづかロイヤルケアセンター,イリョウホウジンザイダン　メイリカイ　カイゴロウジンホケンシセツ　イムスヤブヅカロイヤルケアセンター,短期入所療養介護（介護老人保健施設）,群馬県太田市大原町531-3,,36.356817400000000,139.296266999999940,0277-78-8533,0277-78-8535,4011405000068,医療法人財団明理会,1050580073,,,4,www.ims.gr.jp/yabuduka-royal/,,,,
102059,1050580065,群馬県,太田市,介護老人保健施設　ふじあく光荘,カイゴロウジンホケンシセツ　フジアクヒカリソウ,短期入所療養介護（介護老人保健施設）,群馬県太田市藤阿久町３４５,,36.285264300000000,139.360691299999980,0276－32－1212,0276－32－5188,1070005005763,医療法人ふじあく医院,1050580065,,,0,http://f-hikari.com,,,,
102059,1050580099,群馬県,太田市,ふじあく光荘(ユニット),フジアクヒカリソウ(ユニット),短期入所療養介護（介護老人保健施設）,群馬県太田市藤阿久町３４５番地,,36.285264300000000,139.360691299999980,0276-32-1212,0276-32-5188,1070005005763,医療法人ふじあく医院,1050580099,,,0,http://www.f-hikari.com,,,,
102059,1050580040,群馬県,太田市,介護老人保健施設　高砂荘,カイゴロウジンホケンシセツ　タカサゴソウ,短期入所療養介護（介護老人保健施設）,群馬県太田市飯塚町973-1,,36.276754400000000,139.388856499999970,0276-49-2323,0276-49-3380,9070005005814,社会福祉法人蒼和会,1050580040,,,50,http://www.takasagosou.org,,,,
102059,1050380011,群馬県,太田市,介護老人保健施設　宏愛苑,カイゴロウジンホケンシセツ　コウアイエン,短期入所療養介護（介護老人保健施設）,群馬県太田市六千石町５９,,36.335386429554774,139.288302654647850,０２７７－７８－３８２１,０２７７－７８－３９１１,6070005005024,医療法人宏愛会,1050380011,,,0,http://www.koaikai.jp/koaien/index.html,,,,
102067,1050680014,群馬県,沼田市,介護老人保健施設　大誠苑,カイゴロウジンホケンシセツ　タイセイエン,短期入所療養介護（介護老人保健施設）,群馬県沼田市久屋原町３４５－１,,36.665849900000000,139.104315899999960,０２７８－２３－４８１１,０２７８－２２－０３４２,2070005006983,医療法人大誠会,1050680014,,,0,http://www.taiseikai-group.com,,,,
102067,1050680022,群馬県,沼田市,介護老人保健施設　恵寿の園,カイゴロウジンホケンシセツ　ケイジュノソノ,短期入所療養介護（介護老人保健施設）,群馬県沼田市上原町１５５５－３,,36.647232700000000,139.059678800000030,０２７８－２２－３６７３,０２７８－３０－３１５０,1070005006992,医療法人　順愛会,1050680022,,,0,,,,,
102067,1050680030,群馬県,沼田市,介護老人保健施設とね,カイゴロウジンホケンシセツトネ,短期入所療養介護（介護老人保健施設）,群馬県沼田市東原新町1917番地1,,36.650815600000000,139.055176299999970,0278-22-8855,0278-22-8854,7070005006954,利根保健生活協同組合,1050680030,,,0,http://www.tonehoken.or.jp,,,,
102075,1050780046,群馬県,館林市,ナーシングホーム館林（ユニット）,ナーシングホームタテバヤシ（ユニット）,短期入所療養介護（介護老人保健施設）,群馬県館林市赤生田町1865-1,,36.227184700000000,139.563347100000000,0276-75-3711,0276-75-3731,,医療法人　上野会,1050780046,,,0,http://www.med-ueno.jp/,,,,
102075,1050780012,群馬県,館林市,介護老人保健施設　ナーシングホーム館林,カイゴロウジンホケンシセツ　ナーシングホームタテバヤシ,短期入所療養介護（介護老人保健施設）,群馬県館林市赤生田町1865-1,,36.227184700000000,139.563347100000000,0276-75-3711,0276-75-3731,,医療法人　上野会,1050780012,,,0,http://www.med-ueno.jp/,,,,
102075,1050780020,群馬県,館林市,介護老人保健施設すみれの里,カイゴロウジンホケンシセツスミレノサト,短期入所療養介護（介護老人保健施設）,群馬県館林市坂下町３１９１－１,,36.256043800000000,139.534465500000000,0276-75-6511,0276-75-9163,8070005006524,医療法人六花会,1050780020,,,0,http://www.rikkakai.jp,,,,
102075,1050780038,群馬県,館林市,介護老人保健施設虹の郷すわ,カイゴロウジンホケンシセツニジノサトスワ,短期入所療養介護（介護老人保健施設）,群馬県館林市諏訪町1509,,36.232146600000000,139.517281400000000,0276-71-0123,0276-71-0125,1070005006522,医療法人康生会（社団）,1050780038,,,0,https://tsutsujimental.jp/sw/,,,,
102083,1050880028,群馬県,渋川市,介護老人保健施設　銀玲　ユニット,カイゴロウジンホケンシセツギンレイユニット,短期入所療養介護（介護老人保健施設）,群馬県渋川市石原564-1,,36.484860000000000,139.004248000000000,0279-60-6655,0279-60-6656,7070005005394,医療法人　社団　平形会,1050880028,,,0,http：//hirakatakai.jo,,,,
102083,1050880036,群馬県,渋川市,介護老人保健施設からたちの丘,カイゴロウジンホケンシセツカラタチノオカ,短期入所療養介護（介護老人保健施設）,群馬県渋川市赤城町津久田4013-1,,36.537637300000000,139.053283100000040,0279-26-2000,0279-26-2002,1070005006968,社会福祉法人志純会,1050880036,,,,http://www.karatachi-web.com/,,,,
102083,1052080015,群馬県,渋川市,介護老人保健施設　たちばな荘,カイゴロウジンホケンシセツ　タチバナソウ,短期入所療養介護（介護老人保健施設）,渋川市北橘町上南室163番地1,,36.499257500000000,139.066293100000000,0279-52-4567,0279-52-4568,5070005005677,医療法人橘会,1052080015,,,,,,,,
102083,1050880044,群馬県,渋川市,介護老人保健施設からたちの丘（ユニット型）,カイゴロウジンホケンシセツカラタチノオカ（ユニットガタ）,短期入所療養介護（介護老人保健施設）,群馬県渋川市赤城町津久田4013-1,,36.537637300000000,139.053283100000040,0279-26-2000,0279-26-2002,1070005006968,社会福祉法人志純会,1050880044,,,0,http://www.karatachi-web.com/,,,,
102083,1050880010,群馬県,渋川市,介護老人保健施設　銀玲,カイゴロウジンホケンシセツ　ギンレイ,短期入所療養介護（介護老人保健施設）,群馬県渋川市石原564-1,,36.484826700000000,139.004211899999970,0279-60-6655,0279-60-6656,7070005005394,医療法人　社団　平形会,1050880010,,,3,http://hirakatakai.jp,,,,
102083,1050880051,群馬県,渋川市,介護老人保健施設　赤城苑（ユニット型）,カイゴロウジンホケンシセツ　アカギエン（ユニットガタ）,短期入所療養介護（介護老人保健施設）,群馬県渋川市赤城町北赤城山１０５５－１,,36.540399099999990,139.067188200000030,0279-60-3030,0279-56-4400,5070005002831,医療法人群馬会,1050880051,,,0,https://www.akagien.com/,,,,
102083,1052080031,群馬県,渋川市,介護老人保健施設　赤城苑,カイゴロウジンホケンシセツ　アカギエン,短期入所療養介護（介護老人保健施設）,群馬県渋川市赤城町北赤城山1055-1,,36.540169200000000,139.066992900000000,0279-60-3030,0279-56-4400,5070005002831,医療法人　群馬会,1052080031,,,,https://www.akagien.com/,,,,
102083,1050880002,群馬県,渋川市,介護老人保健施設ほくもう,カイゴロウジンホケンシセツホクモウ,短期入所療養介護（介護老人保健施設）,群馬県渋川市有馬259-1,,36.499558500000000,139.005678000000000,0279-60-5550,0279-60-5554,6070005005412,北毛保健生活協同組合,1050880002,,,0,,,,,
102091,1050980018,群馬県,藤岡市,介護老人保健施設　藤岡みどりの園,カイゴロウジンホケンシセツ　フジオカミドリノソノ,短期入所療養介護（介護老人保健施設）,群馬県藤岡市下大塚字東イツナ５２５,,36.254768400000000,139.062592699999980,0274-24-5771,0274-24-1880,,医療法人　育生会,1050980018,,,33,http://www.shinozuka-hp.or.jp/,,,,
102091,1050980034,群馬県,藤岡市,介護老人保健施設藤岡みどりの園（ユニット）,カイゴロウジンホケンシセツ　フジオカミドリノソノ（ユニット）,短期入所療養介護（介護老人保健施設）,群馬県藤岡市篠塚105-1,,36.258345800000000,139.064489699999970,0274-23-9261,0274-24-1880,9070005004048,医療法人育生会,1050980034,,,0,http://www.shinozuka-hp.or.jp/,,,,
102091,1050980000,群馬県,藤岡市,藤岡市介護老人保健施設鬼石,フジオカシカイゴロウジンホケンシセツオニシ,短期入所療養介護（介護老人保健施設）,群馬県藤岡市鬼石１３９－１,,36.157424400000000,139.061234499999950,0274-52-3666,0274-20-3081,7000020102091,藤岡市,1050980000,,,0,http//www.city.fujioka.gunma.jp/,,,,
102105,1051080073,群馬県,富岡市,介護老人保健施設　細谷,カイゴロウジンホケンシセツ　ホソヤ,短期入所療養介護（介護老人保健施設）,群馬県富岡市富岡1375,,36.257353400000000,138.894032400000000,0274-67-7736,0274-67-7737,4070005003491,民善会,1051080073,,,0,https://www.hosoya.or.jp/,,,,
102105,1051080057,群馬県,富岡市,サテライト型小規模介護老人保健施設ぬきさき,サテライトガタショウキボカイゴロウジンホケンシセツヌキサキ,短期入所療養介護（介護老人保健施設）,群馬県富岡市一ノ宮1745-1,,36.251802700000000,138.861743599999950,0274-70-2211,0274-70-2212,8070005003521,社会福祉法人　緑陽会,1051080057,,,0,http://www3.wind.ne.jp/cocon/,,,,
102105,1051080032,群馬県,富岡市,介護老人保健施設ココン,カイゴロウジンホケンシセツココン,短期入所療養介護（介護老人保健施設）,群馬県富岡市上小林47,,36.237223900000000,138.825994900000070,0274-60-2500,0274-60-2501,8070005003521,社会福祉法人緑陽会,1051080032,,,0,http://www3.wind.ne.jp/cocon/,,,,
102105,1051080024,群馬県,富岡市,介護老人保健施設こまち,カイゴロウジンホケンシセツコマチ,短期入所療養介護（介護老人保健施設）,群馬県富岡市相野田469,,36.283498279113390,138.924873849598720,0274-62-5811,0274-62-5813,4070005003500,医療法人緑陽会,1051080024,,,0,http://ｗｗｗ.ryokuyou.jp,,,,
102105,1051080016,群馬県,富岡市,介護老人保健施設ミドルホーム富岡,カイゴロウジンホケンシセツミドルホームトミオカ,短期入所療養介護（介護老人保健施設）,群馬県富岡市岡本９６５,,36.238168200000000,138.888678100000000,０２７４－６４－３９１１,０２７４－６４－４３５８,5070005003490,医療法人大和会,1051080016,,,0,http://www.seimou.orｇ,,,,
102113,1051180014,群馬県,安中市,介護老人保健施設　めぐみ,カイゴロウジンホケンシセツ　メグミ,短期入所療養介護（介護老人保健施設）,群馬県安中市安中3-25-13,,36.328781600000000,138.900236400000040,027-382-5951,027-382-6568,3070005003179,医療法人済恵会,1051180014,,,0,http://med.wind.ne.jp/sutoh-hp,,,,
102113,1051180022,群馬県,安中市,介護老人保健施設うららく,カイゴロウジンホケンシセツウララク,短期入所療養介護（介護老人保健施設）,群馬県安中市鷺宮２０５－１,,36.305177900000000,138.896965700000000,027-382-8511,027-382-7396,5070005003177,医療法人信愛会,1051180022,,,0,http://www.honda-hospital.jp/,,,,
102113,1052580014,群馬県,安中市,介護老人保健施設　せせらぎ苑,カイゴロウジンホケンシセツ　セセラギエン,短期入所療養介護（介護老人保健施設）,群馬県安中市松井田町新堀1300-1,,36.318319300000000,138.792668999999930,027-393-1301,027-393-5421,7070005008348,公益財団法人　群馬慈恵会,1052580014,,,5,http://www.matsuida-hp.com,,,,
102121,1052980024,群馬県,みどり市,介護老人保健施設サンホープ笠懸,カイゴロウジンホケンシセツサンホープカサカケ,短期入所療養介護（介護老人保健施設）,群馬県みどり市笠懸町鹿２６４６－１,,36.399656600000000,139.281529000000000,0277-76-1100,0277-76-1101,4070005005050,医療法人日望会,1052980024,,,0,http://www.sunfield.ne.jp/~sunhope/,,,,
102121,1053080014,群馬県,みどり市,介護老人保健施設　プランタンおおまま,カイゴロウジンホケンシセツ　プランタンオオママ,短期入所療養介護（介護老人保健施設）,群馬県みどり市大間々町桐原1570-498,,36.441746300000000,139.265759900000030,0277-72-0202,0277-72-0215,5070005005066,医療法人春香会,1053080014,,,100,https://www.printemps-oomama.com/,,,,
103446,1052280003,群馬県,榛東村,介護老人保健施設　リハビリホーム　喜望峰,カイゴロウジンホケンシセツ　リハビリホーム　キボウホウ,短期入所療養介護（介護老人保健施設）,群馬県北群馬郡榛東村山子田2547-1,,36.440166800000000,138.966487000000030,0279-30-5655,0279-30-5266,8070005005575,医療法人井野整形外科・リハビリ・内科,1052280003,,,,http://inoseikei.webmedipr.jp/,,,,
103446,1052280037,群馬県,榛東村,介護老人保健施設　リハビリホーム喜望峰（ユニット型）,カイゴロウジンホケンシセツ　リハビリホームキボウホウ（ユニットガタ）,短期入所療養介護（介護老人保健施設）,群馬県北群馬郡榛東村山子田2547-1,,36.440166800000000,138.966487000000030,0279-30-5655,0279-30-5266,8070005005575,医療法人井野整形外科・リハビリ・内科,1052280037,,,,http://inoseikeiwebmedipr.jp/,,,,
103454,1052280029,群馬県,吉岡町,介護老人保健施設みずき荘（ユニット）,カイゴロウジンホケンシセツミズキソウ（ユニット）,短期入所療養介護（介護老人保健施設）,群馬県北群馬郡吉岡町陣場９８番地,,36.431038500000000,139.005420100000040,0279-54-9982,0279-70-8002,,医療法人　群栄会,1052280029,,,,http://www.gunneikai.net,,,,
103454,1052280011,群馬県,吉岡町,介護老人保健施設みずき荘,カイゴロウジンホケンシセツミズキソウ,短期入所療養介護（介護老人保健施設）,群馬県北群馬郡吉岡町陣場９８番地,,36.431038500000000,139.005420100000040,0279-54-9982,0279-70-8002,4070005005372,医療法人群栄会,1052280011,,,,http:/www.gunneikai.net,,,,
104213,1052680020,群馬県,中之条町,中之条町介護老人保健施設ゆうあい荘,ナカノジョウマチカイゴロウジンホケンシセツユウアイソウ,短期入所療養介護（介護老人保健施設）,群馬県吾妻郡中之条町大字上沢渡２１３３－４,,36.624859200000000,138.766373700000030,0279-66-2662,0279-66-2113,6000020104213,中之条町,1052680020,,,0,,,,,
104281,1052680038,群馬県,高山村,介護老人保健施設りんどうの里,カイゴロウジンホケンシセツリンドウノサト,短期入所療養介護（介護老人保健施設）,群馬県吾妻郡高山村大字中山２７１５番地２,,36.622633600000000,138.951940199999970,0279-70-5100,0279-70-5101,9070005007001,医療法人パテラ会,1052680038,,,0,http://www.rindo.jp,,,,
104442,1052780010,群馬県,川場村,介護老人保健施設　武尊荘,カイゴロウジンホケンシセツ　ホタカソウ,短期入所療養介護（介護老人保健施設）,群馬県利根郡川場村生品１８６１,,36.669213400000000,139.078040399999960,0278-52-3000,0278-52-3000,3070005006999,医療法人社団ほたか会,1052780010,,,0,http://www.hotaka.or.jp/hotakasou/index.htm,,,,
104647,1052880026,群馬県,玉村町,介護老人保健施設たまむら,カイゴロウジンホケンシセツタマムラ,短期入所療養介護（介護老人保健施設）,群馬県佐波郡玉村町上新田６７５-１,,36.310859100000000,139.098101700000030,０２７０-６５-０５００,０２７０-６５-０５０１,,医療法人樹心会,1052880026,,,0,https://www.jyushinkai.or.jp/rouken/,,,,
104647,1052880042,群馬県,玉村町,ユニット型　介護老人保健施設たまむら,ユニットガタ　カイゴロウジンホケンシセツタマムラ,短期入所療養介護（介護老人保健施設）,群馬県佐波郡玉村町上新田675-1,,36.310859100000000,139.098101700000030,0270-65-0500,0270-65-0501,8070005004346,医療法人樹心会,1052880042,,,0,https://www.jyushinkai.or.jp/rouken/,,,,
105244,1053180020,群馬県,大泉町,介護老人保健施設　いずみの里,カイゴロウジンホケンシセツ　イズミノサト,短期入所療養介護（介護老人保健施設）,群馬県邑楽郡大泉町北小泉1丁目26-1,,36.265200800000000,139.421701100000060,0276-20-3533,0276-20-3525,3070005005968,社会福祉法人　豊延会,1053180020,,,0,http://www.houenkai.jp/izumi/index.htm,,,,
105252,1053180012,群馬県,邑楽町,介護老人保健施設　ラポール・レイゾン,カイゴロウジンホケンシセツ　ラポール・レイゾン,短期入所療養介護（介護老人保健施設）,群馬県邑楽郡邑楽町大字赤堀1031番地,,36.235761000000000,139.484784300000000,0276-88-8000,0276-88-8210,9070005005979,医療法人有朋会,1053180012,,,0,,,,,
111015,1156580118,埼玉県,さいたま市西区,介護老人保健施設　葵の園・大宮,カイゴロウジンホケンシセツ　アオイノソノ・オオミヤ,短期入所療養介護（介護老人保健施設）,埼玉県さいたま市西区清河寺685-1,,35.933600700000000,139.582807700000000,048-621-1155,048-621-1188,1010005004837,医療法人社団　葵会,1156580118,,,150,http://www.aoikai.jp,,,,
111015,1150380048,埼玉県,さいたま市西区,高齢者ケアセンター　ゆらぎ,コウレイシャケアセンター　ユラギ,短期入所療養介護（介護老人保健施設）,さいたま市西区西遊馬1556-1,,35.911332500000000,139.564767599999980,048-626-0660,048-626-0670,2030005001154,医療法人財団　新生会,1150380048,,,0,http://omiya-kyoritsu.or.jp/,,,,
111015,1150380055,埼玉県,さいたま市西区,短期入所療養介護　春陽苑,タンキニュウショリョウヨウカイゴ　シュンヨウエン,短期入所療養介護（介護老人保健施設）,埼玉県さいたま市西区飯田新田91-1,,35.888093900000000,139.559774299999960,048-620-5566,048-620-5588,7240005010716,社会福祉法人むつみ会,1150380055,,,0,http://www.mutsumikai.net,,,,
111015,1156580001,埼玉県,さいたま市西区,医療法人社団松弘会　　トワーム指扇,イリョウホウジンシャダン　ショウコウカイ　トワームサシオウギ,短期入所療養介護（介護老人保健施設）,さいたま市西区宝来５９１,,35.926963500000000,139.557878900000000,048-620-6660,048-620-6680,7030005001018,医療法人社団　松弘会,1156580001,,,0,http://www.towarm.com/sashiougi/index.html,,,,
111015,1156580142,埼玉県,さいたま市西区,介護老人保健施設　びわの葉,カイゴロウジンホケンシセツ　ビワノハ,短期入所療養介護（介護老人保健施設）,埼玉県さいたま市西区宝来1348-1,,35.922311600000000,139.561975800000000,048-623-1102（,048-623-7474,3030005001161,医療法人三慶会,1156580142,,,,http://www.sashiogi.com/,,,,
111023,1156580134,埼玉県,さいたま市北区,介護老人保健施設　ハートランド大宮,カイゴロウジンホケンシセツ　ハートランドオオミヤ,短期入所療養介護（介護老人保健施設）,埼玉県さいたま市北区奈良町120－2,,35.951493700000000,139.597724200000000,048-662-7777,048-662-7778,2030005006228,医療法人財団聖蹟会,1156580134,,,10,http://www.seisekikai.com/kenou/,,,,
111023,1156580054,埼玉県,さいたま市北区,介護老人保健施設ボヌール,カイゴロウジンホケンシセツ　ボヌール,短期入所療養介護（介護老人保健施設）,埼玉県さいたま市北区吉野町２丁目１３６５番地,,35.963302600000000,139.619120400000040,048-661-8223,048-661-8225,1030005001097,医療法人愛仁会,1156580054,,,0,http://www.bonheur.or.jp,,,,
111023,1156580047,埼玉県,さいたま市北区,介護老人保健施設　みやびの里,カイゴロウジンホケンシセツ　ミヤビノサト,短期入所療養介護（介護老人保健施設）,埼玉県さいたま市北区別所町920,,35.957819100000000,139.590623100000020,048-668-1020,048-668-1025,3030005001153,医療法人社団誠恵会,1156580047,,,0,http://miyabinosato.org/,,,,
111040,1156580062,埼玉県,さいたま市見沼区,介護老人保健施設　アーバンみらいハートランド東大宮,カイゴロウジンホケンシセツ　アーバンミライハートランドヒガシオオミヤ,短期入所療養介護（介護老人保健施設）,埼玉県さいたま市見沼区春野2-9-22番地,,35.957611700000000,139.660516799999980,048-682-7055,048-682-7056,2030005006228,医療法人財団聖蹟会,1156580062,,,0,http://www.seisekikai.com/heartland-higashioomiya/,,,,
111040,1156580092,埼玉県,さいたま市見沼区,介護老人保健施設高齢者ケアセンターのぞみ,カイゴロウジンホケンシセツコウレイシャケアセンターノゾミ,短期入所療養介護（介護老人保健施設）,さいたま市見沼区片柳１３８７－１,,35.903313600000000,139.690285200000060,048-680-1111,048-680-1114,2030005001154,医療法人財団新生会,1156580092,,,0,https://omiya-kyoritsu.or.jp/nozomi/,,,,
111040,1150380014,埼玉県,さいたま市見沼区,介護老人保健施設　大宮ナーシング・ピア,カイゴロウジンホケンシセツオオミヤナーシングピア,短期入所療養介護（介護老人保健施設）,さいたま市見沼区片柳1550番地,,35.904207559094080,139.690930993362340,048-686-1890,048-688-8578,7030005001265,社会福祉法人欣彰会,1150380014,,,6,https://www.keijuen.info/pia,,,,
111040,1156580021,埼玉県,さいたま市見沼区,ハートケア東大宮,ハートケアヒガシオオミヤ,短期入所療養介護（介護老人保健施設）,埼玉県さいたま市見沼区大字風渡野４５,,35.937389600000000,139.673877400000040,048-682-6821,048-682-6823,8030005010463,医療法人社団協友会,1156580021,,,0,http://www.hc-higashiomiya.jp,,,,
111040,1150380030,埼玉県,さいたま市見沼区,介護老人保健施設　あすか,カイゴロウジンホケンシセツアスカ,短期入所療養介護（介護老人保健施設）,さいたま市見沼区染谷3丁目430番地１,,35.907846300000000,139.686513200000040,048-687-7771,048-687-2820,4030005001268,社会福祉法人瑞泉,1150380030,,,0,http://www.zuisen.net,,,,
111066,1156580013,埼玉県,さいたま市桜区,介護老人保健施設ファインハイム,カイゴロウジンホケンシセツファインハイム,短期入所療養介護（介護老人保健施設）,埼玉県さいたま市桜区宿３７２－１,,35.876853800000000,139.594741700000000,048-856-0001,048-856-0005,2030005006277,社会福祉法人安誠福祉会,1156580013,,,0,http://www.anseifukushikai.or.jp/,,,,
