都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
362018,3610123865,徳島県,徳島市,木下病院,キノシタビョウイン,短期入所療養介護(療養病床を有する病院等）,徳島市南末広町4番7号,,34.061185200000000,134.575236300000030,088-622-7700,088-655-7137,,医療法人喜久寿会,3610123865,,,,http://www.kinoshita-hp.com/index.html,,,,
362018,3610124392,徳島県,徳島市,眉山病院,ビザンビョウイン,短期入所療養介護(療養病床を有する病院等）,徳島市西二軒屋町２－３９－２,,34.059062700000000,134.543842100000000,088-625-7665,088-625-8014,,医療法人　眉山病院,3610124392,,,0,http://www.bizan-hp.jp/,,,,
362018,3610125365,徳島県,徳島市,森岡病院,モリオカビョウイン,短期入所療養介護(療養病床を有する病院等）,徳島県徳島市八万町大野5-1,,34.043428200000000,134.549713699999980,088-636-3737,088-636-3757,,森岡病院,3610125365,,,0,,,,,
362018,3670102809,徳島県,徳島市,林内科,ハヤシナイカ,短期入所療養介護(療養病床を有する病院等）,徳島県徳島市中昭和町2丁目94番地,,34.061740500000000,134.558607400000030,088-626-0003,088-626-0770,,医療法人はやし会,3670102809,,,0,http://hayashikai.or.jp/hayashinaika/,,,,
362034,3610310504,徳島県,小松島市,ふじのクリニック,フジノクリニック,短期入所療養介護(療養病床を有する病院等）,徳島県小松島市坂野町字平田１８番地の４,,33.980781300000000,134.633423499999930,0885-37-0250,0885-38-1230,,医療法人ふじのクリニック,3610310504,,,0,http://www.tk2.nmt.ne.jp/~keiwakai/index.html,,,,
362034,3670300346,徳島県,小松島市,藤野医院,フジノイイン,短期入所療養介護(療養病床を有する病院等）,小松島市坂野町字平田18番地2,,33.980806300000000,134.633095799999980,0885-38-1636,0885-35-7330,,敬和会,3670300346,,,,www://fujino.ezdns.jp,,,,
362042,3670401011,徳島県,阿南市,医療法人新心会馬原医院,イリョウホウジンシンシンカイマハライイン,短期入所療養介護(療養病床を有する病院等）,新野町信里6-1,,33.847048600000000,134.599610600000000,0884ｰ36ｰ3339,0884-36-3641,6480005004208,医療法人新心会,3670401011,,,,https://maharahospital.jp/,,,,
363421,3671200339,徳島県,神山町,中谷医院,ナカタニイイン,短期入所療養介護(療養病床を有する病院等）,徳島県名西郡神山町神領字西野間23-1,,36.204824000000000,138.252924000000000,088-676-0013,088-676-0052,1480005000376,医療法人中谷医院,3671200339,,,,,,,,
364011,3611510037,徳島県,松茂町,浦田病院,ウラタビョウイン,短期入所療養介護(療養病床を有する病院等）,徳島県板野郡松茂町広島字南ハリ１３,,34.133012800000000,134.577426000000060,088-699-2921,088-699-6701,,弘誠会,3611510037,,,0,uratahp.com,,,,
364011,3611510235,徳島県,松茂町,芳川病院,ヨシカワビョウイン,短期入所療養介護(療養病床を有する病院等）,徳島県板野郡松茂町中喜来字群恵２７８番地の８,,34.143720200000000,134.593218900000000,088-699-5355,088-699-5370,,医療法人悠穣会,3611510235,,,0,http://www.yujyukai.jp/yoshikawa_hsp.html,,,,
364029,3611510045,徳島県,北島町,吉野川病院,ヨシノガワビョウイン,短期入所療養介護(療養病床を有する病院等）,徳島県板野郡北島町高房字八丁野西36番地13,,34.131904500000026,134.537749100000040,088-698-6111,088-698-8815,4480005000308,医療法人修誠会,3611510045,,,0,http://syuseikai.net,,,,
372013,3710112511,香川県,高松市,医療法人和光会　前田病院,イリョウホウジンワコウカイ　マエダビョウイン,短期入所療養介護(療養病床を有する病院等）,高松市東ハゼ町８２４番地,,34.320275900000000,134.038825299999980,087-865-7111,087-864-3566,7470005000636,医療法人　和光会,3710112511,,,,http://www.maeda-hosp.com/index.html,,,,
372013,3710115571,香川県,高松市,わき外科クリニック短期入所療養介護事業所,ワキゲカクリニックタンキニュウショリョウヨウカイゴジギョウショ,短期入所療養介護(療養病床を有する病院等）,香川県高松市仏生山町甲460番地8,,34.282027400000000,134.047409799999970,087-888-5123,087-888-5102,5470005000638,医療法人社団わき外科クリニック,3710115571,,,,http://wakigeka.com/,,,,
372013,3770101388,香川県,高松市,医療法人社団　三好内科医院ショートステイ,イリョウホウジンシャダン　ミヨシナイカイインショートステイ,短期入所療養介護(療養病床を有する病院等）,高松市川島本町４３１－５,,34.276376100000000,134.082342100000000,087-848-2288,087-848-4987,9470005000626,医療法人社団　三好内科医院,3770101388,,,12,,,,,
382027,3813228214,愛媛県,今治市,医療法人　片山医院,イリョウホウジン　カタヤマイイン,短期入所療養介護(療養病床を有する病院等）,愛媛県今治市吉海町幸新田71,,34.146924500000000,133.042081199999980,0897-84-2620,0897-84-4071,3500005005412,医療法人片山医院,3813228214,,,0,,,,,
401358,4071202156,福岡県,福岡市西区,福岡和仁会病院,フクオカワジンカイビョウイン,短期入所療養介護(療養病床を有する病院等）,福岡県福岡市西区生の松原１丁目３３番１８号福岡和仁会病院,福岡和仁会病院,33.579824600000000,130.295115300000020,092-891-7621,092-882-8051,3310005001364,医療法人和仁会,4071202156,,,4,http://fukuoka-wajinkai-hp.or.jp,,,,
401374,4071404331,福岡県,福岡市早良区,大木整形・リハビリ医院,オオキセイケイ・リハビリイイン,短期入所療養介護(療養病床を有する病院等）,福岡県福岡市早良区藤崎1丁目21-19,,33.579346800000000,130.346500100000000,092-843-1715,092-843-1716,3290005001524,樹の実会,4071404331,,,0,http://ohki-clinic.jp/,,,,
401374,4071402475,福岡県,福岡市早良区,医療法人　八田内科医院,イリョウホウジン　ハッタナイカイイン,短期入所療養介護(療養病床を有する病院等）,小田部4-7-13八田内科医院,八田内科医院,33.566683800000000,130.327694700000000,092-843-4711,092-843-4714,2290005001830,医療法人八田内科医院,4071402475,,,,http://www.hattanaika.or.jp/,,,,
402176,4073000970,福岡県,筑紫野市,どい内科クリニック　ショートステイ,ドイナイカクリニック　ショートステイ,短期入所療養介護(療養病床を有する病院等）,光が丘４丁目５番地3,3,35.767157300000000,139.628632800000000,092-926-7415,092-710-3360,5290005006926,医療法人燦宗会,4073000970,,,0,http://www.sanshukai.or.jp/,,,,
412091,4111710796,佐賀県,嬉野市,うれしのふくだクリニック,ウレシノフクダクリニック,短期入所療養介護(療養病床を有する病院等）,佐賀県嬉野市嬉野町大字下宿甲4715-5,,33.111920100000000,129.996546399999940,0954-42-1211,0954-42-2956,,,4111710796,,,0,,,,,
422011,4210118214,長崎県,長崎市,長崎記念病院短期入所療養介護,ナガサキキネンビョウインタンキニュウショリョウヨウカイゴ,短期入所療養介護(療養病床を有する病院等）,長崎県長崎市深堀町1-11-54,,32.685444400000000,129.833450400000000,095-871-1515,095-871-1510,7310005001294,社会医療法人長崎記念病院,4210118214,,,0,http://www.nmhp.or.jp,,,,
422011,4270111893,長崎県,長崎市,医療法人泉田外科,イリョウホウジン　イズミダゲカ,短期入所療養介護(療養病床を有する病院等）,宿町36番地,,32.758469600000000,129.941773400000000,095-838-2256,095-814-9630,3310005001769,医療法人泉田外科,4270111893,,,0,,,,,
422011,4270112107,長崎県,長崎市,医療法人宏友会さとう内科医院,イリョウホウジンコウユウカイサトウナイカイイン,短期入所療養介護(療養病床を有する病院等）,長崎県長崎市富士見町3番25号,,32.771497100000000,129.856244100000000,095-861-1477,095-833-1014,4310005001215,医療法人宏友会さとう内科医院,4270112107,,,6,http://www.kouyukai.com,,,,
422029,4270203575,長崎県,佐世保市,特定医療法人雄博会　千住病院,トクテイイリョウホウジンユウハクカイ　センジュウビョウイン,短期入所療養介護(療養病床を有する病院等）,長崎県佐世保市宮地町5番5号,,33.174363800000000,129.722262100000000,0956-24-1010,0956-24-1015,2310005002330,特定医療法人雄博会,4270203575,,,0,http://www.1010hosp.or.jp/,,,,
422045,4270402433,長崎県,諫早市,医療法人すばる診療所,イリョウホウジンスバルシンリョウショ,短期入所療養介護(療養病床を有する病院等）,長崎県諫早市多良見町元釜５番地１５,,32.857464300000000,129.932055600000000,0957287788,0957287200,4310005005117,医療法人すばる診療所,4270402433,,,0,http://aiplease.com/subaru/,,,,
422088,4218124354,長崎県,松浦市,国民健康保険直営松浦市立福島診療所,コクミンケンコウホケンチョクエイマツウラシリツフクシマシンリョウショ,短期入所療養介護(療養病床を有する病院等）,長崎県松浦市福島町塩浜免2944番地21,,33.366339400000000,129.820266900000000,0955-47-2003,0955-47-2146,3000020422088,松浦市,4218124354,,,19,https://www.city-matsuura.jp/index.html,,,,
423084,4271103006,長崎県,時津町,近藤医院　短期入所療養介護事業所,コンドウイイン　タンキニュウショリョウヨウカイゴジギョウショ,短期入所療養介護(療養病床を有する病院等）,長崎県西彼杵郡時津町日並郷1325-8医療法人　近藤医院,医療法人　近藤医院,32.848402200000000,129.826499100000000,095-882-7060,095-882-5832,8310005001822,医療法人近藤医院,4271103006,,,0,http://kondo-clinic.org/,,,,
431010,4310123478,熊本県,熊本市中央区,いりょうしせつ,イリョウホウジンユウキカイオビヤマチュウオウビョウインシテイカイゴリョウヨウガタ,短期入所療養介護(療養病床を有する病院等）,熊本県熊本市中央区帯山4丁目5番18号,,32.800153800000000,130.749491800000000,096-382-6111,096-382-6139,,医療法人祐基会,4310123478,,,0,http://www.obiyama-ct.com/,,,,
431028,4310120656,熊本県,熊本市東区,医療法人社団仁風会　比企病院,イリョウホウジンシャダンジンプウカイ　ヒキビョウイン,短期入所療養介護(療養病床を有する病院等）,熊本県熊本市東区尾ノ上３丁目１－３４,,32.795762600000020,130.753977699999950,096-381-5151,096-381-5152,,医療法人社団　仁風会,4310120656,,,0,,,,,
431036,4310118726,熊本県,熊本市西区,末次内科,スエツグナイカ,短期入所療養介護(療養病床を有する病院等）,熊本県熊本市西区上高橋２丁目１３番６号,,32.786131900000000,130.656496200000000,096-329-4755,096-329-1876,,医療法人セントラルファイブ,4310118726,,,0,suetsugunaikaiinn@gmail.com,,,,
431036,4310117108,熊本県,熊本市西区,医療法人金澤会　青磁野リハビリテーション病院,イリョウホウジンカナザワカイ　セイジノリハビリテーションビョウイン,短期入所療養介護(療養病床を有する病院等）,熊本市島崎２丁目２２番１５号,,32.807905000000000,130.691386999999960,096-354-1731,096-354-1736,7330005001144,医療法人金澤会,4310117108,,,,https://www.seijino.or.jp/,,,,
431052,4310121522,熊本県,熊本市北区,北部病院,ホクブビョウイン,短期入所療養介護(療養病床を有する病院等）,熊本市北区四方寄町1281-3,,32.864539300000000,130.708448999999970,096-245-1115,069-245-1126,,医療法人社団　原武会,4310121522,,,,http://www.hkb.or.jp/hkb/,,,,
431052,4310121621,熊本県,熊本市北区,八景水谷クリニック,ハケミヤクリニック,短期入所療養介護(療養病床を有する病院等）,熊本市北区八景水谷１－３１－１６,,32.850532600000000,130.724592499999970,096-344-8811,096-344-4203,3330005001115,医療法人社団大塚メディカル,4310121621,,,0,http://www.hakemiya.com,,,,
431052,4370110928,熊本県,熊本市北区,北部病院,ホクブビョウイン,短期入所療養介護(療養病床を有する病院等）,熊本県熊本市北区四方寄町１２８１－３,,32.864539300000000,130.708448999999970,０９６－２４５－１１１５,０９６－２４５－１１２６,,医療法人社団　原武会,4370110928,,,,http://www.hkb.or.jp/hkb/,,,,
431052,4370109987,熊本県,熊本市北区,菊南病院　ショートステイ,キクナンビョウイン　ショートステイ,短期入所療養介護(療養病床を有する病院等）,熊本市北区鶴羽田3丁目1-53菊南病院,菊南病院,32.858804100000000,130.727120099999980,096-344-1711,096-344-1726,7330005001342,医療法人　室原会,4370109987,,,12,http://www.kikunan-hospital.com,,,,
432083,4311310421,熊本県,山鹿市,武内医院,タケウチイイン,短期入所療養介護(療養病床を有する病院等）,鹿本町来民693,,33.001441300000000,130.741071800000000,0968-46-2620,0968-46-5417,,医療法人　春水会,4311310421,,,,http://www.kamoto-med.or.jp/map/link_29/index.html,,,,
432083,4311310157,熊本県,山鹿市,うちだ内科医院,ウチダナイカイイン,短期入所療養介護(療養病床を有する病院等）,熊本県山鹿市山鹿343番地,,33.015864100000000,130.691931200000000,0968-44-5800,0968-44-1722,8330005003197,医療法人社団博英会,4311310157,,,,http://uchidanaika.jimdo.com/,,,,
434035,4372600884,熊本県,大津町,勝久病院短期入所療養介護,カツヒサビョウインタンキニュウショリョウヨウカイゴ,短期入所療養介護(療養病床を有する病院等）,菊池郡大津町室261-9,,32.875881700000000,130.867834099999980,096-293-5000,096-293-0920,,医療法人　社団　恵生会,4372600884,,,,http://www.ｋａｔｕｈｉｓａ．ｏｒｇ/,,,,
434825,4373000712,熊本県,芦北町,竹本医院,タケモトイイン,短期入所療養介護(療養病床を有する病院等）,熊本県葦北郡芦北町大字湯浦２１８番地３,,32.273643200000000,130.500252600000000,0966-86-0075,0966-86-0275,,,4373000712,,,,,,,,
442011,4410120119,大分県,大分市,のつはる診療所,ノツハルシンリョウショ,短期入所療養介護(療養病床を有する病院等）,大分県大分市大字野津原906番地の1,,33.161673700000000,131.530102200000000,097-588-1311,097-588-1356,2320005000358,社会医療法人三愛会,4410120119,,,0,https://notsuharu-san-ai.com/,,,,
442038,4470300908,大分県,中津市,ショートステイライフ,ショートステイライフ,短期入所療養介護(療養病床を有する病院等）,大分県中津市山国町守実８０番地の１,,33.403295008487380,131.042741464418000,0979-62-2336,0979-62-3234,,医療法人　光和会,4470300908,,,,,,,,
442135,4471300212,大分県,由布市,医）照臨会　佐藤医院,イ）ショウリンカイ　サトウイイン,短期入所療養介護(療養病床を有する病院等）,大分県由布市庄内町大龍2164-1,,33.180460800000000,131.444979399999960,097-582-3131,097-582-3200,7320005001822,照臨会,4471300212,,,0,,,,,
452033,4510311436,宮崎県,延岡市,延岡クリニック,ノベオカ,短期入所療養介護(療養病床を有する病院等）,宮崎県延岡市出北1丁目3-20,,32.576966400000000,131.677663100000000,0982-21-4321,0982-21-4390,8350005002833,医療法人社団永和舎,4510311436,,,0,,,,,
462161,4611610207,鹿児島県,日置市,博悠会温泉病院,ハクユウカイオンセンビョウイン,短期入所療養介護(療養病床を有する病院等）,鹿児島県日置市東市来町湯田4648番地,,31.675451532533977,130.348801092590320,099-274-2238,099-274-0780,4340005001237,医療法人博悠会,4611610207,,,0,https://hakuyukai-group.studio.site/,,,,
462195,4611810146,鹿児島県,いちき串木野市,ふくもと整形外科・内科クリニック,フクモトセイケイゲカ・ナイカクリニック,短期入所療養介護(療養病床を有する病院等）,鹿児島県いちき串木野市春日町８番地,,31.720938300000000,130.269070599999960,0996-32-4145,0996-32-4146,3340005003713,医療法人金斉会,4611810146,,,0,https://fukumoto.or.jp,,,,
