都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
011029,0170204234,北海道,札幌市北区,西出福祉サービス札幌,ニシデフクシサービスサッポロ,特定福祉用具販売,札幌市北区北３４条西１１丁目４－１５,,43.104645500000000,141.330873000000000,011-756-2636,011-756-3123,7430001048567,西出興業株式会社,0170204234,平日,,,http://www.24de.jp/fukushi/office/index.html,,,,
011029,0170210181,北海道,札幌市北区,介護用品・福祉用具事業所プラスレント,カイゴヨウヒン・フクシヨウグジギョウショプラスレント,特定福祉用具販売,札幌市北区新琴似５条１４丁目9-14,,43.120027000000000,141.309593600000000,080-3551-7231,011-769-1511,3430001091224,株式会社カエサルプラス,0170210181,平日,,,https://kaesaruplus.jimdosite.com/,,,,
011029,0170203517,北海道,札幌市北区,株式会社マルベリー　さわやかセンター札幌東,カブシキガイシャマルベリー　サワヤカセンターサッポロヒガシ,特定福祉用具販売,北海道札幌市北区新川6条20丁目1番1号　Lynx内,,43.121138119455026,141.292183032767950,011-214-9355,011-214-9356,6430001029386,株式会社マルベリー,0170203517,平日,営業時間以外で緊急時の要望については午前7時30分から午後7時までは対応は可能である（改行）土、日、祝日の対応は予め前日までに要望が場合には対応が可能である,,http://www.mulberry-hokkaido.co.jp,,,,
011037,0170200422,北海道,札幌市東区,株式会社ウェルアス,カブシキガイシャウェルアス,特定福祉用具販売,北海道札幌市東区北12条東11丁目4-17,,43.078211000000000,141.370668700000000,011-704-2210,011-704-3737,8430001021804,株式会社ウェルアス,0170200422,平日,8/13～8/15・12/29～1/4は休み,,https://www.wellus-japan.com/,,,,
011037,0170205520,北海道,札幌市東区,株式会社梅川医科器械店,カブシキガイシャウメカワイカキカイテン,特定福祉用具販売,北海道札幌市東区北９条東２丁目３－２５,,43.072578000000000,141.357031099999970,011-722-0225,,,株式会社梅川医科器械店,0170205520,平日,,,http://www.umekawa-mc.co.jp/,,,,
011037,0170207872,北海道,札幌市東区,アイサポート,アイサポート,特定福祉用具販売,北海道札幌市東区北21条東1丁目3番18号108号室,108号室,43.087967600000000,141.351466699999950,011-731-8500,011-731-1199,6430001072155,株式会社カキザキ,0170207872,平日,,,,,,,
011037,0170200356,北海道,札幌市東区,株式会社ジェー・シー・アイ札幌支店,カブシキカイシャジェー・シー・アイサッポロシテン,特定福祉用具販売,北海道札幌市東区北三十六条東26丁目2-25,,43.103875700000000,141.387972600000000,011-786-8580,011-786-8261,7370001008552,株式会社ジェー・シー・アイ,0170200356,平日,,,http://www.jci-1000nen.co.jp,,,,
011037,0170200570,北海道,札幌市東区,シルバー・サポート・コーポレーション有限会社,シルバーサポートコーポレーションユウゲンガイシャ,特定福祉用具販売,北海道札幌市東区苗穂町4丁目2-6中村ビル　1F,中村ビル　1F,43.075899504626946,141.384742465820300,011-748-5280,011-748-5281,4430002010215,シルバー・サポート・コーポレーション有限会社,0170200570,平日,土曜日、日曜日、国民の祝日に関し、電話での相談のみ対応出来る時があります。,,,,,,
011037,0170200182,北海道,札幌市東区,ライフサポートひまわり,ライフサポートヒマワリ,特定福祉用具販売,北海道札幌市東区伏古１1条1丁目１番35号,,43.098142700000000,141.393290200000020,011-780-3228,011-780-3229,2430001022428,株式会社　北海道保健企画,0170200182,"平日,土曜日",なし,,http://.p-himawari.co.jp/,,,,
011037,0170209183,北海道,札幌市東区,ダスキンヘルスレント札幌北ステーション,ダスキンヘルスレントサッポロキタステーション,特定福祉用具販売,北海道札幌市東区北34条東22丁目1-35,,43.103597000000000,141.379476300000000,011-374-6811,011-374-6812,2430001029398,株式会社ｅｅステーション,0170209183,"平日,土曜日",時間外に於いては「ダスキンコールセンター　0120-100-100」にて対応いたします。,,https://healthrent.duskin.jp/,,,,
011037,0170204069,北海道,札幌市東区,ピースケアサポート,ピースケアサポート,特定福祉用具販売,札幌市東区北24条東3丁目1番16号,,43.092016313239625,141.354246120212600,011-299-7970,011-299-7914,6430001037109,株式会社プリファクター,0170204069,平日,,,https://www.prefactore.com/,,,,
011037,0170208953,北海道,札幌市東区,グッドタイム介護ショップ・札幌東,グッドタイムカイゴショップ　サッポロヒガシ,特定福祉用具販売,札幌市東区北34条東27丁目5番1号,,43.101256199999990,141.388558400000000,011-781-1294,011-781-7295,9290001018995,株式会社創生事業団,0170208953,平日,年末年始休暇　12月30日　1月1日　1月2日　1月3日　1月4日（改行）夏季休暇　8月13日　8月14日　8月15日,,http://www.goodtimehome.com/company.php,,,,
011037,0170403059,北海道,札幌市東区,グリンケア福祉用具貸与事業所,グリンケアフクシヨウグタイヨジギョウショ,特定福祉用具販売,札幌市東区本町1条5丁目2-8エクセルフローラ101,エクセルフローラ101,43.077323079649840,141.388549730853070,011-215-8181,050-3488-8841,6430003003934,合同会社グリンケア札幌,0170403059,"平日,土曜日,日曜日,祝日",,,http://2525gc.sun.bind.jp,,,,
011037,0170200901,北海道,札幌市東区,パナソニックエイジフリーショップ札幌東,パナソニックエイジフリーショップサッポロヒガシ,特定福祉用具販売,北海道札幌市東区北７条東６丁目18-21,,43.071658800000000,141.362705799999960,011-733-2215,011-731-6104,7430001014940,北ガスフレアスト北株式会社,0170200901,"平日,土曜日",社内規定による年末・年始、及び夏季休暇あり,,http://www.net-kaigo.com,,,,
011037,0170205033,北海道,札幌市東区,有限会社ティージー・サポート,ユウゲンカイシャティージー・サポート,特定福祉用具販売,北海道札幌市東区北20条東21丁目1番17号,,43.087513100000000,141.384172499999980,011-781-2275,011-781-2275,9430002038425,有限会社ティージー・サポート,0170205033,平日,,,,,,,
011037,0170205447,北海道,札幌市東区,大蔵サポート,オオクラサポート,特定福祉用具販売,北海道札幌市東区北28条東2丁目2番20号しんふぉに～28,しんふぉに～28,43.096897065789020,141.351079631858060,011-768-8228,011-788-9956,9430001061460,株式会社大蔵商事,0170205447,"平日,土曜日",,,https://www.okura-group.jp,,,,
011037,0170200109,北海道,札幌市東区,株式会社エンパイアー　ホームヘルスケア事業部札幌営業所,カブシキガイシャエンパイアー　ホームヘルスケアジギョウブサッポロエイギョウショ,特定福祉用具販売,北海道札幌市東区東苗穂5条2丁目7番14号,,43.089905200000000,141.408944900000050,011-786-7474,011-786-7878,8430001002606,株式会社エンパイアー,0170200109,平日,-,,,,,,
011045,0170503072,北海道,札幌市白石区,株式会社ハーティワークス,カブシキガイシャハーティワークス,特定福祉用具販売,札幌市白石区流通センター１丁目７番５４号北新ビル1階,北新ビル1階,43.037655524169980,141.443268181614700,011-863-8010,011-863-8013,6430001029898,株式会社ハーティワークス,0170503072,"平日,土曜日",,,http://www.keijinkai.com/heartyworks/,,,,
011045,0170516017,北海道,札幌市白石区,CARECREW,ケアクルー,特定福祉用具販売,東札幌6条4丁目1-5TRINITE`A2,TRINITE`A2,43.052788500000010,141.392816299999960,011-598-1612,011-598-1613,4430001091371,株式会社ＣＡＲＥＣＲＥＷ　ＮＥＸＴＩＮＮＯＶＡＴＩＯＮ,0170516017,平日,土曜日・日曜日・祝日、緊急時対応致します（※時間帯によっては福祉用具をご用意できない場合も御座いますので、ご承知ください）緊急時携帯：090-1302-6500（志賀康平）,,https://carecrew011.wixsite.com/carecrewsapporo,,,,
011045,0170514012,北海道,札幌市白石区,パナソニックエイジフリーショップ白石,パナソニックエイジフリーショップシロイシ,特定福祉用具販売,北海道札幌市白石区流通センター7丁目8-1,,43.039023800000000,141.453127700000000,011-890-0882,011-891-1055,1430001080765,エミヤライフケア株式会社,0170514012,平日,,,https://www.emiya.com/agefree/,,,,
011045,0170516272,北海道,札幌市白石区,ライフハンディ株式会社,ライフハンディカブシキガイシャ,特定福祉用具販売,北海道札幌市白石区本郷通8丁目北7番1号山口ビル203号,山口ビル203号,43.041835000000000,141.415122000000000,011-839-8782,011-351-5608,4430001094052,ライフハンディ株式会社,0170516272,平日,,,,,,,
011045,0170508758,北海道,札幌市白石区,ユニケア,ユニケア,特定福祉用具販売,北海道札幌市白石区米里一条３丁目２番２５号,,43.074555400000000,141.418471200000000,011-376-5431,011-376-5432,9430005011180,一般社団法人いしかりユニバーサルネット,0170508758,平日,定休日等の緊急時は、休日電話当番の相談員がサポートを実施しております。,,https://i-universalnet.com/,,,,
011045,0170511695,北海道,札幌市白石区,株式会社ＯＰＴＩＯＮ,カブシキガイシャオプション,特定福祉用具販売,北海道札幌市白石区平和通６丁目南３番３号エルフィーネ２階,エルフィーネ２階,43.049290354807090,141.414980823695340,011-876-0784,011-826-6072,5430001069821,株式会社ＯＰＴＩＯＮ,0170511695,"平日,祝日",平日の祝日に関しては営業しています。,,,,,,
011045,0170515753,北海道,札幌市白石区,チーム．さっぽろ,チームサッポロ,特定福祉用具販売,北海道札幌市白石区中央２条２丁目１－４４２Ｆ,２Ｆ,43.057585056872070,141.394435695106470,011-876-8230,011-876-8231,5430001090174,株式会社Ｔｅａｍ．Ｋ,0170515753,平日,８/１３～８/１６　及　び１２/２９～１/３　を除く,,,,,,
011045,0170515514,北海道,札幌市白石区,はるのひ,ハルノヒ,特定福祉用具販売,東米里2189-80,,43.086085100000000,141.437477700000000,011-873-0309,011-827-6354,4430001071051,株式会社山田建築,0170515514,平日,,,,,,,
011045,0170510630,北海道,札幌市白石区,ダスキンヘルスレント札幌東ステーション,ダスキンヘルスレントサッポロヒガシステーション,特定福祉用具販売,北海道札幌市白石区栄通11丁目3-18,,43.034349001714155,141.416663223942580,011-858-7111,011-858-7112,8430001019600,三和物流サービス株式会社,0170510630,"平日,土曜日",なし,,http://www.sanwa-l.jp,,,,
011053,0170504823,北海道,札幌市豊平区,株式会社北日本メディカル,カブシキカイシャキタニホンメディカル,特定福祉用具販売,北海道札幌市豊平区平岸５条１０丁目７－１,,43.031024500000000,141.379317500000070,011-832-5676,011-8326579,7430001018875,株式会社北日本メディカル,0170504823,平日,,,http//:www.kitamedi.co.jp,,,,
011053,0170501449,北海道,札幌市豊平区,株式会社ノアコンツェル,カブシキカイシャノアコンツェル,特定福祉用具販売,札幌市豊平区平岸７条１４丁目1-32,,43.023964005668430,141.381749101683800,011-813-9334,011-813-9335,8430001009015,株式会社ノアコンツェル,0170501449,平日,-,,http://www.noah-konzer.com/,,,,
011053,0170513717,北海道,札幌市豊平区,ブリステージ福祉用具貸与事業所,ブリステージフクシヨウグタイヨジギョウショ,特定福祉用具販売,北海道札幌市豊平区平岸4条9丁目2-19,,43.032658800000010,141.374122099999970,011-826-6556,011-598-7632,8430001065792,BLISSTAGE株式会社,0170513717,平日,,,http://www.blisstage.jp,,,,
011053,0170508741,北海道,札幌市豊平区,アクテック株式会社,アクテックカブシキガイシャ,特定福祉用具販売,北海道札幌市豊平区美園2条3丁目2-25,,43.043526000000000,141.385749799999980,011-811-4137,011-822-5253,5430001000422,アクテック株式会社,0170508741,平日,8月15日及び12月29日～1月4日休日,,http://www.e-actec.co.jp,,,,
011053,0170511414,北海道,札幌市豊平区,株式会社マルベリー　さわやかセンター札幌豊平,カブシキガイシャマルベリー　サワヤカセンターサッポロトヨヒラ,特定福祉用具販売,北海道札幌市豊平区福住2条10丁目18番1号,,43.003336300000000,141.391470900000060,011-855-3084,011-855-3087,6430001029386,株式会社マルベリー,0170511414,平日,緊急時の要望については、午前8時30分から午後17時30分までの対応が可能。（改行）土曜、日曜、祝祭日の対応はあらかじめ前日までの要望がある場合は対応が可能。,,http://www.mulberry-hokkaido.co.jp,,,,
011053,0170507016,北海道,札幌市豊平区,株式会社サンメディック札幌店,カブシキガイシャサンメディックサッポロテン,特定福祉用具販売,札幌市豊平区月寒東３条８丁目１番５号,,43.032513800000000,141.404751300000040,011-859-7311,011-859-7312,3440001004779,株式会社サンメディック,0170507016,平日,,,http://www.sunmedic-care.com/,,,,
011053,0170514533,北海道,札幌市豊平区,ＤＣＭ西岡店,ディシーエムニシオカテン,特定福祉用具販売,北海道札幌市豊平区西岡1条8丁目8-1,,43.009509900000000,141.379416400000000,011-858-1717,011-858-1730,7010701039115,ＤＣＭ株式会社,0170514533,"平日,土曜日,日曜日,祝日",,,https://www.dcm-hc.co.jp/homac/,,,,
011061,0170515001,北海道,札幌市南区,福祉用具笑楽札幌,フクシヨウグワラクサッポロ,特定福祉用具販売,北海道札幌市南区石山東７丁目1-10,,42.954967100000000,141.343475800000000,011-592-3366,011-592-3386,5140001037477,株式会社ビオネスト,0170515001,平日,12/30～1/3を除く,,https://www.bihonest.com/,,,,
011070,0170404545,北海道,札幌市西区,福祉用具の福太郎,フクシヨウグノフクタロウ,特定福祉用具販売,北海道札幌市西区二十四軒３条５丁目４－２０ＴＫグレース,ＴＫグレース,43.070840300000000,141.309040999999980,011-688-5761,011-688-5763,6430001070902,株式会社トップギア,0170404545,平日,,,,,,,
011070,0170105787,北海道,札幌市西区,エア・ウォーター・ライフショリューション株式会社　札幌営業所,エア・ウォーター・ライフソリューションカブシキガイシャ　サッポロエイギョウショ,特定福祉用具販売,北海道札幌市西区発寒17条13丁目1番70号,,43.110992000000000,141.290953200000000,011-531-1345,011-531-1346,7430001032521,エア・ウォーター・ライフソリューション株式会社,0170105787,平日,土曜・日曜・祝祭日等の休日及び夜間は24時間電話サービス（緊急システム）にて受付,,https://aw-lifesolution.co.jp,,,,
011070,0170200174,北海道,札幌市西区,ニック株式会社札幌営業所,ニックカブシキガイシャサッポロエイギョウショ,特定福祉用具販売,北海道札幌市西区西野３条９丁目１０番４０号,,43.081231900000000,141.270090699999970,011-665-8877,011-665-8699,1180001015219,ニック株式会社,0170200174,"平日,土曜日",,,http://www.nick-corp.com/,,,,
011070,0170400584,北海道,札幌市西区,株式会社　特殊衣料,カブシキガイシャ　トクシュイリョウ,特定福祉用具販売,北海道札幌市西区発寒１４条１４丁目２番４０号,,43.109517900000000,141.280091299999980,011-663-0761,011-663-0955,9430001011754,株式会社　特殊衣料,0170400584,平日,なし,,http://www.tomoni.co.jp,,,,
011070,0170404438,北海道,札幌市西区,福祉用具レンタル販売事業所　アクア,フクシヨウグレンタルハンバイジギョウショ　アクア,特定福祉用具販売,北海道札幌市西区八軒１０条東4丁目2-18アクア八軒東ビル,アクア八軒東ビル,43.087265680247460,141.325824631561350,011-738-2985,011-738-7082,1430001046238,株式会社アクア,0170404438,平日,,,http://aquagroup-sapporo.com/,,,,
011070,0170406326,北海道,札幌市西区,MOE福祉用具サポートセンター,モエフクシヨウグサポートセンター,特定福祉用具販売,北海道札幌市西区山の手1条1丁目3番地MOEBldg,MOEBldg,43.069480199999994,141.304537299999960,011-612-0800,011-612-0801,7430001034609,株式会社ネクスウェル,0170406326,"平日,祝日",,,https://www.moe-holdings.com/,,,,
011070,0170406243,北海道,札幌市西区,ご近助デイズ札幌,ゴキンジョデイズサッポロ,特定福祉用具販売,北海道札幌市西区発寒六条９丁目１番１０号　２階ペルル宮の沢ビル,ペルル宮の沢ビル,43.088288600000006,141.279092000000000,080-7591-7762,011-215-8926,8430001083200,株式会社ネクスド,0170406243,平日,,,https://pj.nexd.jp/days/,,,,
011070,0170406334,北海道,札幌市西区,ao福祉用具貸与事業所,アオフクシヨウグタイヨジギョウショ,特定福祉用具販売,北海道札幌市西区西野八条4丁目3番20号,,43.063503000000000,141.271751200000000,011-215-5347,011-215-9617,1430003017154,合同会社ａｏ,0170406334,平日,,,,,,,
011070,0170405526,北海道,札幌市西区,ＤＣＭ発寒追分通店,ディーシーエムハッサムオイワケドオリテン,特定福祉用具販売,札幌市西区発寒9条14丁目516番地210,,43.102103199999990,141.271071200000000,011-669-3605,011-669-3609,7010701039115,ＤＣＭ株式会社,0170405526,"平日,土曜日,日曜日,祝日",,,https://www.dcm-hc.co.jp/homac/,,,,
011088,0170511554,北海道,札幌市厚別区,有限会社　優コーポレーション,ユウゲンガイシャ　ユウコーポレーション,特定福祉用具販売,北海道札幌市厚別区厚別西3条1丁目1番35号,,43.047231100000000,141.454107100000000,011-890-6222,011-215-5775,,有限会社　優コーポレーション,0170511554,平日,休日については、事前連絡がある場合相談に応じさせていただきます。,,http://u-co.jp/,,,,
011088,0170505549,北海道,札幌市厚別区,株式会社福祉ドット・コム,カブシキカイシャフクシドット・コム,特定福祉用具販売,北海道札幌市厚別区厚別西2条4丁目2-10,,43.049252633509790,141.465308179118100,011-892-7518,011-892-7520,,株式会社　福祉ドット・コム,0170505549,"平日,土曜日",,,,,,,
011088,0170512875,北海道,札幌市厚別区,ハーティK,ハーティケイ,特定福祉用具販売,北海道札幌市厚別区厚別西5条１丁目１０－５,,43.052764600000000,141.452798600000000,009-3117-2617,011-894-2466,1430003008789,合名会社　ハーティＫ,0170512875,"平日,土曜日",,,kobayashi@heartyk.com,,,,
011088,0170515548,北海道,札幌市厚別区,ニック株式会社　札幌東営業所,ニックカブシキカイシャサッポロヒガシエイギョウショ,特定福祉用具販売,北海道札幌市厚別区大谷地東2-3-30松下ビル1階,松下ビル1階,43.029518700000000,141.452581500000000,011-804-0070,011-804-0071,1180001015219,ニック株式会社,0170515548,"平日,土曜日",,,https://www.nick-corp.com/,,,,
011088,0170504880,北海道,札幌市厚別区,弁慶さっぽろ,ベンケイサッポロ,特定福祉用具販売,札幌市厚別区大谷地西５丁目２－５パスウェイ６７７弐番館,パスウェイ６７７弐番館,43.019172795540040,141.454058588252250,011-891-5597,011-891-5899,9430001035778,株式会社ウィル,0170504880,"平日,土曜日",,,http://www.fc-benkei.jp/sapporo.will8/,,,,
011088,0170515555,北海道,札幌市厚別区,ムラタ,ムラタ,特定福祉用具販売,青葉町9丁目2番7号,,43.025211800000010,141.478398300000000,011-807-5822,011-807-5823,1430001069809,株式会社ハピネス,0170515555,平日,状況に応じて、緊急時対応可能です,,,,,,
011088,0170512255,北海道,札幌市厚別区,花福,ハナフク,特定福祉用具販売,北海道札幌市厚別区厚別中央３条６丁目３番１０号,,43.044031700000000,141.473050200000000,011-802-5757,011-802-5758,8430001072392,株式会社悠智,0170512255,平日,,,,,,,
011088,0170500409,北海道,札幌市厚別区,札幌福祉医療器株式会社,サッポロフクシイリョウキカブシキガイシャ,特定福祉用具販売,北海道札幌市厚別区もみじ台南6丁目1-5,,43.025003899999990,141.500954200000020,011-897-7074,011-897-9779,2430001020299,札幌福祉医療器株式会社,0170500409,"平日,土曜日",土曜の休日に変更がある場合もあり。,,http://www.swmd.co.jp/,,,,
011088,0170513139,北海道,札幌市厚別区,株式会社　土屋ホームトピア　福祉用具貸与・販売事業所「RAKUKAI」,カブシキガイシャ　ツチヤホームトピア　フクシヨウグタイヨ　ハンバイジギョウショ　ラクカイ,特定福祉用具販売,北海道札幌市厚別区厚別南1丁目18-1,,43.027700000000000,141.464324000000030,011-896-3310,011-896-3031,5430001014538,株式会社　土屋ホームトピア,0170513139,平日,,,https://www.hometopia.jp/,,,,
011088,0170514541,北海道,札幌市厚別区,DCM厚別東店,ディーシーエムアツベツヒガシテン,特定福祉用具販売,北海道札幌市厚別区厚別東5条1丁目2－10,,43.045916700000000,141.475514600000000,011-809-5008,011-809-5018,7010701039115,ＤＣＭ株式会社,0170514541,平日,,,https://www.dcm-hc.co.jp/homac,,,,
011096,0170405641,北海道,札幌市手稲区,福祉用具家コノイエ札幌,フクシヨウグヤコノイエサッポロ,特定福祉用具販売,札幌市手稲区前田1条12丁目2-48VillaClasse手稲北口202,VillaClasse手稲北口202,43.122365800000000,141.245325700000000,011-676-7326,011-676-7926,1430001084345,株式会社リラノマーケティング,0170405641,平日,,,https://cono-ie.com/,,,,
011096,0170403521,北海道,札幌市手稲区,株式会社フロンティア札幌営業所,カブシキガイシャフロンティアサッポロエイギョウショ,特定福祉用具販売,北海道札幌市手稲区曙2条4丁目3-62,,43.131400400000000,141.227224400000070,011-699-8681,011-699-8682,6120001120886,株式会社フロンティア,0170403521,"平日,土曜日",特になし,,http://www.frontier-ph.com/homecare/,,,,
011100,0170516009,北海道,札幌市清田区,パナソニックエイジフリーショップ札幌北野,パナソニック　エイジフリーショップサッポロキタノ,特定福祉用具販売,北海道札幌市清田区北野3条2丁目13番65号,,43.012094000000000,141.434371100000000,011‐885‐5751,011‐885‐5752,5120001158234,パナソニックエイジフリー株式会社,0170516009,"平日,土曜日",営業時間以外においても利用者の状況等により相談に応じます,,https://panasonic.co.jp/paf/,,,,
011100,0170516041,北海道,札幌市清田区,ケアセンターがじゅまる札幌,ケアセンターガジュマルサッポロ,特定福祉用具販売,札幌市清田区北野4条5丁目4－25アクアトピア北野　202号室,アクアトピア北野　202号室,43.012813800000000,141.447254500000000,070-6473-0066,011-792-8765,4430003016203,合同会社がじゅまるかんぱにー,0170516041,平日,,,,,,,
011100,0170501688,北海道,札幌市清田区,ダスキンヘルスレント札幌南ステーション,ダスキンヘルスレント　サッポロミナミ　ステーション,特定福祉用具販売,北海道札幌市清田区平岡５条１丁目１－７,,43.009293000000000,141.448323800000020,011-887-5254,011-885-5093,8430001019600,三和物流サービス株式会社,0170501688,"平日,土曜日",なし,,http://www.kasite.net,,,,
011100,0170515480,北海道,札幌市清田区,株式会社フロンティア　札幌東営業所,カブシキカイシャフロンティア　サッポロヒガシエイギョウショ,特定福祉用具販売,北海道札幌市清田区平岡7条3丁目18-10,,43.010483099999990,141.457393500000000,011-889-2131,011-881-0120,6120001120886,株式会社フロンティア,0170515480,"平日,土曜日",特になし,,https://www.frontier-ph.com/,,,,
012025,0171402738,北海道,函館市,株式会社　村山防災設備,カブシキガイシャ　ムラヤマボウサイセツビ,特定福祉用具販売,函館市　湯川町1丁目１２番１９号,,41.777021900000000,140.781659600000000,0138-57-5422,0138-57-9585,,株式会社村山防災設備,0171402738,平日,尚、12月29日～1月3日までは休日,,,,,,
012025,0171401169,北海道,函館市,テーオー・ケアサービス,テーオー・ケアサービス,特定福祉用具販売,函館市北浜町５番１０号,,41.797021452885280,140.727453936245720,0138-44-1110,0138-44-5777,,株式会社テーオー小笠原,0171401169,"平日,土曜日,日曜日,祝日",なし,,,,,,
012025,0171404858,北海道,函館市,福祉用具フェイバリット,フクシヨウグフェイバリット,特定福祉用具販売,北海道函館市杉並町12番12号,,41.791533300000000,140.755441100000000,0138-52-0675,0138-87-1008,6440003001276,合同会社フェイバリット,0171404858,平日,緊急時は時間外、定休日も対応する。,,,,,,
012025,0171401466,北海道,函館市,介護用品のぱれっと,カイゴヨウヒンノパレット,特定福祉用具販売,北海道函館市宮前町３番６号,,41.788158068428050,140.739645079376260,0138-87-0420,0138-87-0561,,有限会社ライフアート,0171401466,"平日,土曜日,祝日",随時、転送にて連絡が取れる状態にあります。休日でも依頼・要望に応じて対応致します。,,http://lifeart.biz/,,,,
