都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
012131,0173601626,北海道,苫小牧市,訪問入浴サービスたいよう,ホウモンニュウヨクサービスタイヨウ,訪問入浴介護,苫小牧市日吉町4丁目1番14号,,42.623886899999995,141.558335299999950,0144-84-6432,0144-84-6433,3430001059106,株式会社たいよう,0173601626,"平日,土曜日,祝日",日曜日・年末年始（１２月３０日から１月３日）を除く,0,http://tomakomai-taiyo.com/,,,,
012131,0173629965,北海道,苫小牧市,指定訪問入浴・介護予防訪問入浴介護事業所　ぽかぽか,シテイホウモンニュウヨク・カイゴヨボウホウモンニュウヨクカイゴジギョウショ　ポカポカ,訪問入浴介護,北海道苫小牧市桜木町3丁目9番11号,,42.627476300000005,141.550156300000000,0144-61-1320,0144-61-1321,8430001088249,株式会社ふわり,0173629965,"平日,土曜日,祝日",,,,,,,
012181,0177200029,北海道,赤平市,赤平市社会福祉協議会　訪問入浴介護事業所,アカビラシシャカイフクシキョウギカイ　ホウモンニュウヨクカイゴジギョウショ,訪問入浴介護,北海道赤平市東大町３丁目４番地,,43.552680700000000,142.057315700000000,0125-32-1015,0125-32-1025,4430005007431,社会福祉法人　赤平市社会福祉協議会,0177200029,"平日,祝日",なし,0,http://www.akabira-shakyo.hs.plala.or.jp/,,,,
012190,0175100098,北海道,紋別市,社会福祉法人紋別市社会福祉協議会,シャカイフクシホウジンモンベツシシャカイフクシキョウギカイ,訪問入浴介護,北海道紋別市幸町７丁目１番１０号紋別市総合福祉センターはーとぴあ２１,紋別市総合福祉センターはーとぴあ２１,44.349009800000000,143.352056800000000,0158-23-2350,0158-26-2299,3450005003405,社会福祉法人紋別市社会福祉協議会,0175100098,平日,なし,0,http://mon-syakyo.com/,,,,
012203,0173200635,北海道,士別市,士別市社協訪問入浴事業所,シベツシシャキョウホウモンニュウヨクジギョウショ,訪問入浴介護,北海道士別市東５条３丁目１－１サポートセンターしべつ内,,44.179299500000000,142.398998200000050,0165-29-6789,0165-22-3019,3450005002761,社会福祉法人士別市社会福祉協議会,0173200635,"平日,祝日",-,30,http://www.shibetsu-shakyo.jp/,,,,
012246,0171100506,北海道,千歳市,アースサポート千歳,アースサポートチトセ,訪問入浴介護,北海道千歳市錦町1-14-1,,42.821065800000000,141.645901399999960,0123-27-7600,0123-27-7601,2011001027780,アースサポート株式会社,0171100506,"平日,土曜日,祝日",水曜日・日曜日・12月30日～1月3日を除く,0,http://www.earthsupport.co.jp/,,,,
012246,0171101223,北海道,千歳市,鶴の恩返し千歳,ツルノオンガエシチトセ,訪問入浴介護,北海道千歳市桜木1丁目4-9,,42.838131200000020,141.614240800000000,0123-25-6573,0123-25-6574,2220001018389,株式会社鶴の恩返し,0171101223,"平日,祝日",,0,,,,,
012254,0177500444,北海道,滝川市,アースサポート滝川,アースサポートタキカワ,訪問入浴介護,北海道滝川市東町８丁目３０６番地１６,,43.563472600000000,141.929198499999980,0125-23-5611,0125-23-5610,2011001027780,アースサポート株式会社,0177500444,"平日,土曜日,祝日",火曜日　日曜日、１２月３０日～１月３日を除く,0,http://www.earthsupport.co.jp/,,,,
012289,0177400686,北海道,深川市,アースサポート深川,アースサポートフカガワ,訪問入浴介護,北海道深川市4条3番4号,,43.716233467752980,142.034624996295150,0164-26-8055,0164-26-8056,2011001027780,アースサポート株式会社,0177400686,"平日,土曜日,祝日",日曜日、１２月３０日～１月３日を除く,0,http://www.earthsupport.co.jp/,,,,
012319,0171200546,北海道,恵庭市,訪問入浴ば～す,ホウモンニュウヨクバース,訪問入浴介護,北海道恵庭市戸磯595番8,,42.866053300000000,141.594425399999980,0123-29-4268,0123-32-1136,9430001044291,株式会社プラッツ,0171200546,平日,,8,,,,,
013323,0171500150,北海道,福島町,社会福祉法人福島町社会福祉協議会　指定訪問入浴介護事業所,シャカイフクホウジンフクシマチョウシャカイフクシキョウギカイ　シテイホウモンニュウヨクカイゴジギョウショ,訪問入浴介護,北海道松前郡福島町字三岳32-3福島町福祉センター内,福島町福祉センター内,41.486024400000000,140.255183999999980,0139-47-2284,0139-47-5081,4440005000848,社会福祉法人福島町社会福祉協議会,0171500150,"平日,祝日",土日、12月31日から1月5日定休日です。,0,http://www.shakyo.or.jp/hp/40/,,,,
014061,0172500167,北海道,古平町,グッドケア,グッドケア,訪問入浴介護,北海道古平郡古平町大字歌棄町204番地9　れい明の里介護支援センター内,,43.248753792790030,140.661371289410450,0135-42-4163,0135-42-3801,8430005008236,社会福祉法人古平福祉会,0172500167,平日,,0,http://www.reimeinosato.jp/,,,,
015440,0175200054,北海道,津別町,社会福祉法人津別町社会福祉協議会　訪問入浴介護事業所,シャカイフクシホウジンツベツチョウシャカイフクシキョウギカイ　ホウモンニュウヨクカイゴジギョウショ,訪問入浴介護,北海道網走郡津別町字新町1番地5,,43.708689509678780,144.023336139984850,0152-76-1161,0152-75-5043,8460305000971,社会福祉法人津別町社会福祉協議会,0175200054,平日,営業日　月、水、金曜日,0,http://www.protech-web.co.jp/homepage/tsubetsu/,,,,
016080,0173800020,北海道,様似町,さまに訪問入浴サービス事業所,サマニホウモンニュウヨクサービスジギョウショ,訪問入浴介護,北海道様似郡様似町大通２丁目98番地の２,,42.127005500000000,142.936363300000040,0146-36-4505,0146-36-5638,,社会福祉法人様似町社会福祉協議会,0173800020,平日,-,0,,,,,
016314,0174700146,北海道,音更町,在宅老人ケアセンターらんらん訪問入浴介護事業所,ザイタクロウジンケアセンターランランホウモンニュウヨクカイゴジギョウショ,訪問入浴介護,北海道河東郡音更町柏寿台１番地５,,43.003808776528320,143.193308964464680,0155-32-4955,0155-67-7634,8460105000453,社会福祉法人音更町柏寿協会,0174700146,平日,なし,2,http://www.hakuju.or.jp,,,,
016918,0154280010,北海道,別海町,別海町訪問入浴介護事業所,ベツカイチョウホウモンニュウヨクカイゴジギョウショ,訪問入浴介護,北海道野付郡別海町別海西本町103番地3別海町老人保健施設すこやか内,別海町老人保健施設すこやか内,43.390968300000000,145.123159800000000,0153-75-3226,0153-75-3007,9000020016918,別海町,0154280010,"平日,祝日",なし,,https://betsukai.jp/shisetsu/fukushi/sukoyaka/houmonnyuuyokukaigo/,,,,
016926,0174200030,北海道,中標津町,中標津町社協ケアサービスセンター,ナカシベツチョウシャキョウケアサービスセンター,訪問入浴介護,北海道標津郡中標津町西10条南9丁目1,,43.537052800000000,144.971586800000070,0153-79-1231,0153-79-1233,4462505000020,社会福祉法人中標津町社会福祉協議会,0174200030,平日,祝日は定休日だが、利用者の利便を考慮し対応している,,http://www.plat.or.jp/,,,,
022012,0270100340,青森県,青森市,まちだ訪問入浴サービス,マチダホウモンニュウヨクサービス,訪問入浴介護,青森市油川大浜１４２,,40.855138800000000,140.695111900000030,017-787-1540,017-787-1541,4420005000701,医療法人　白鴎会,0270100340,"平日,土曜日",特に無し,0,koujin1@cada.ocn.ne.jp,,,,
022012,0270103914,青森県,青森市,アースサポート新青森,アースサポートシンアオモリ,訪問入浴介護,青森県青森市大字三内字沢部258番13号,,40.816618600000000,140.697376599999980,017-766-8411,017-766-8401,2011001027780,アースサポート株式会社,0270103914,"平日,土曜日,祝日",12月30日～1月3日は休み,0,http://www.earthsupport.co.jp,,,,
022012,0270106016,青森県,青森市,アースサポート青森浪岡,アースサポートアオモリナミオカ,訪問入浴介護,青森県青森市浪岡大字浪岡字若松88番3号間山ハイツ,間山ハイツ,40.709549000000000,140.592685200000000,0172-69-1911,0172-69-1912,2011001027780,アースサポート株式会社,0270106016,"平日,土曜日,祝日",日曜日以外の祝日は営業しています。,48,http://www.earthsupport.co.jp,,,,
022012,0270106396,青森県,青森市,アースサポート青森東,アースサポートアオモリヒガシ,訪問入浴介護,青森県青森市原別２丁目２番１号,,40.837486000000000,140.803949200000000,017-736-9811,017-736-9812,2011001027780,アースサポート株式会社,0270106396,"平日,土曜日,祝日",特になし,0,http://www.earthsupport.co.jp,,,,
022012,0270101017,青森県,青森市,株式会社　青森入浴ケアサービス,カブシキガイシャ　アオモリニュウヨクケアサービス,訪問入浴介護,青森市青柳2丁目4-1,,40.825883000000000,140.756236299999950,017-721-1010,017-721-1011,5420001002353,株式会社　青森入浴ケアサービス,0270101017,"平日,土曜日,祝日",但し、電話は転送にて24時間対応としております。,120,www.jomon.ne.jp/~nyuyoku/,,,,
022021,0270200058,青森県,弘前市,弘前特別養護老人ホーム介護保険サービス事業センター,ヒロサキトクベツヨウゴロウジンホームカイゴホケンサービスジギョウセンター,訪問入浴介護,弘前市自由ヶ丘５－５－３,,40.582212100000000,140.436733499999940,0172-88-1433,0172-88-1432,8420005004376,社会福祉法人津軽富士見会法人,0270200058,"平日,土曜日,祝日",電話等により２４時間常時連絡が可能な体制とし、必要に応じて午前７時～午後８時までサービスを提供します。,6,http://tsugarufujimikai.com,,,,
022021,0270200272,青森県,弘前市,バンドーウエルフェアグループ株式会社　弘前事業所,バンドーウエルフェアグループカブシキガイシャヒロサキジギョウショ,訪問入浴介護,青森県弘前市西城北２丁目6-3,,40.618561600000000,140.471590399999970,0172-37-0052,0172-37-0326,3420001009342,バンドーウエルフェアグループ株式会社,0270200272,"平日,土曜日,祝日",,0,http://www.bwfg.co.jp/,,,,
022021,0270202583,青森県,弘前市,アースサポート弘前,アースサポートヒロサキ,訪問入浴介護,青森県弘前市小比内四丁目5-15,,40.588021200000000,140.495482000000040,0172-26-3211,0172-26-3210,2011001027780,アースサポート株式会社,0270202583,"平日,土曜日,祝日",12月30日～1月3日除く,0,http://www.earthsupport.co.jp,,,,
022039,0270300205,青森県,八戸市,社会福祉法人　八戸市社会福祉事業団,シャカイフクシホウジン　ハチノヘシシャカイフクシジギョウダン,訪問入浴介護,青森県八戸市根城８丁目８番１５５号八戸市総合福祉会館５階,八戸市総合福祉会館５階,40.503442900000000,141.465085000000040,0178-41-1322,0178-46-3952,4420005002961,社会福祉法人八戸市社会福祉事業団,0270300205,"平日,土曜日,祝日",なし,0,http://www.hsfj.or.jp/,,,,
022039,0270300783,青森県,八戸市,はくじゅ訪問入浴介護事業所,ハクジュホウモンニュウヨクカイゴジギョウショ,訪問入浴介護,青森県八戸市大字河原木字北沼22-39,,40.552375800000010,141.484951700000040,0178-21-2033,0178-21-2272,1420005002667,公益財団法人シルバーリハビリテーション協会,0270300783,平日,なし,20,http://sg-hakuju.com,,,,
022039,0270301955,青森県,八戸市,アースサポート八戸,アースサポートハチノヘ,訪問入浴介護,青森県八戸市長根4丁目7-14,,40.517046414478360,141.478222354507350,0178-24-4900,0178-24-2911,2011001027780,アースサポート株式会社,0270301955,"平日,土曜日,祝日",日曜日・12月30日～1月3日を除く,0,http://www.earthsupport.co.jp,,,,
022039,0270303035,青森県,八戸市,ビリーブ訪問入浴八戸中央,ビリーブホウモンニュウヨクハチノヘチュウオウ,訪問入浴介護,類家5丁目27番１号,,40.505927773714740,141.510439190713750,0178-20-0597,0178-71-2612,1420001005467,株式会社ビリーブケアサポート,0270303035,"平日,土曜日,祝日",,0,http://believecare.jp,,,,
022039,0270303340,青森県,八戸市,ミライフルホームバスサービス八戸,ミライフルホームバスサービスハチノヘ,訪問入浴介護,青森県八戸市南類家2丁目17番19号,,40.501454900000000,141.504102699999980,0178-51-8577,0178-38-6320,6420001014397,株式会社ミライフル,0270303340,"平日,祝日",,20,http://melife1.com/,,,,
022063,0250680055,青森県,十和田市,介護老人保健施設ハートランド,カイゴロウジンホケンシセツハートランド,訪問入浴介護,青森県十和田市大字相坂字高清水78－450,,40.621685371727700,141.255061739148000,0176-25-2590,0176-25-0033,5420005002721,医療法人仁泉会,0250680055,"平日,祝日",平日の祝祭日（数日除く）サービス提供致します。（改行）（改行）午前8:30～12:30　午後13:30～17:30までの間において（改行）概ね5～60分前後のサービス提供時間となります。,30,https://www.sg-heart.or.jp/,,,,
022063,0270600950,青森県,十和田市,アースサポート十和田,アースサポートトワダ,訪問入浴介護,青森県十和田市穂並町16-46,,40.600332400000000,141.225178000000030,0176-25-5151,0176-25-5152,2011001027780,アースサポート株式会社,0270600950,"平日,土曜日,祝日",12月30日～1月3日は除く,0,http://www.earthsupport.co.jp,,,,
022071,0270700388,青森県,三沢市,訪問入浴サービスステーション青空,ホウモンニュウヨクサービスステーションアオゾラ,訪問入浴介護,青森県三沢市栄町三丁目１２５－１栄町コラボケアセンター,栄町コラボケアセンター,40.670751300000000,141.361213600000040,0176-50-1102,0176-53-7670,8420005006018,社会福祉法人楽晴会,0270700388,"平日,土曜日,祝日",上記時間以外での希望については相談を伺います。,30,http://www.rakuseikai.or.jp/,,,,
022080,0270800451,青森県,むつ市,バンドーウエルフェアグループ株式会社　むつ事業所,バンドーウエルフェアグループカブシキガイシャ　ムツジギョウショ,訪問入浴介護,青森県むつ市新町３２－１５,,41.289316300000000,141.213912700000040,0175-23-9626,0175-23-9627,3420001009342,バンドーウエルフェアグループ株式会社,0270800451,"平日,土曜日,祝日",,0,http://www.bwfg.co.jp/,,,,
022080,0270800592,青森県,むつ市,アースサポートむつ,アースサポートムツ,訪問入浴介護,青森県むつ市小川町1丁目8-361Ｆ-Ｂ,1Ｆ-Ｂ,41.293007400000000,141.206790700000060,0175-23-4300,0175-23-4301,2011001027780,アースサポート株式会社,0270800592,"平日,土曜日,祝日",定休日は日曜日、12/30～1/3は休み,0,http://www.earthsupport.co.jp,,,,
