都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
015148,0116711094,北海道,枝幸町,枝幸町国民健康保険病院,エサシチョウコクミンケンコウホケンビョウイン,通所リハビリテーション,北海道枝幸郡枝幸町北栄町１４７４番地１,,44.943357400000000,142.574847099999940,0163-62-2111,0163-62-2532,4000020015148,枝幸町,0116711094,平日,,0,http://esashi-hospital.jp/,,,,
015199,0156780033,北海道,利尻富士町,利尻島老人保健施設,リシリトウロウジンホケンシセツ,通所リハビリテーション,北海道利尻郡利尻富士町鬼脇字金崎３３２番地,,45.131270800000000,141.304539100000060,0163-89-3216,0163-83-1472,2000020015199,利尻富士町,0156780033,平日,なし,0,,,,,
015431,0155280019,北海道,美幌町,社会医療法人　恵和会　介護老人保健施設　アメニティ美幌,シャカイイリョウホウジン　ケイワカイ　カイゴロウジンホケンシセツ　アメニティビホロ,通所リハビリテーション,北海道網走郡美幌町字仲町二丁目三十八番地の二,,43.832639200000000,144.105174700000020,0152-75-2210,0152-75-2216,7430005001448,社会医療法人恵和会,0155280019,"平日,土曜日",なし,0,http://www.keiwakai.jp/amebiho/index.himl,,,,
015466,0155380025,北海道,清里町,介護老人保健施設きよさと,カイゴロウジンホケンシセツキヨサト,通所リハビリテーション,北海道斜里郡清里町羽衣町３５番地３５,,43.830260900000000,144.592945699999970,0152-22-4830,0152-22-4832,8000020015466,清里町,0155380025,"平日,祝日",なし,0,http://www.tpwn.kiyosato.hokkaido.jp/homepage.nsf/doc/rouken,,,,
015555,0155480015,北海道,遠軽町,介護老人保健施設プライムいくたはら,カイゴロウジンホケンシセツプライムイクタハラ,通所リハビリテーション,北海道紋別郡遠軽町生田原伊吹6番地1,,43.905725900000000,143.530622200000040,0158-45-2600,0158-45-2601,4430005009650,医療法人交雄会,0155480015,"平日,祝日",,20,http://koyukai-g.jp/puraimu/,,,,
015555,0115410870,北海道,遠軽町,丸瀬布ひらやま医院,マルセップヒラヤマイイン,通所リハビリテーション,北海道紋別郡遠軽町丸瀬布中町10番地１,,44.005761802412950,143.336433113958060,0158-46-3140,0158-46-3141,,,0115410870,"平日,土曜日",,,,,,,
015644,0115311920,北海道,大空町,医療法人社団双心会　女満別中央病院デイケアサービス,イリョウホウジンシャダンソウシンカイ　メマンベツチュウオウビョウインデイケアサービス,通所リハビリテーション,北海道網走郡大空町女満別西４条４丁目１番２９号,,43.915941000000000,144.170818000000050,0152-74-2181,0152-74-2464,3460305001702,医療法人社団双心会,0115311920,平日,なし,0,http://www.sousinkai.jp/,,,,
015750,0153780010,北海道,壮瞥町,介護老人保健施設　プライムそうべつ,カイゴロウジンホケンシセツ　プライムソウベツ,通所リハビリテーション,北海道有珠郡壮瞥町字南久保内146番地18,,42.575109800000000,140.964869700000000,0142-65-2001,0142-65-2011,4430005009650,医療法人交雄会,0153780010,"平日,祝日",,0,http://www.koyukai-g.jp/plime-s/,,,,
015784,0113612584,北海道,白老町,通所リハビリテーション　藤田内科クリニック,ツウショリハビリテーション　フジタナイカクリニック,通所リハビリテーション,北海道白老郡白老町高砂町３丁目１番２６号,,42.547123800000000,141.348716100000050,0144-82-1215,0144-82-1212,5430005008800,医療法人社団創亮会　藤田内科クリニック,0113612584,"平日,祝日",なし,0,fujitanaika-jimu@marble.ocn.ne.jp,,,,
015784,0153680061,北海道,白老町,介護老人保健施設さくら　通所リハビリテーション事業所,カイゴロウジンホケンシセツサクラ　ツウショリハビリテーションジギョウショ,通所リハビリテーション,北海道白老郡白老町字萩野７４番地介護老人保健施設さくら,介護老人保健施設さくら,42.515953900000000,141.300869400000000,0144-83-3127,0144-83-3128,2430005009058,医療法人社団生田医院,0153680061,平日,,20,https://ikutaclinic-2.wixsite.com/sakura,,,,
015849,0113711121,北海道,洞爺湖町,洞爺温泉病院　通所リハビリテーション,トウヤオンセンビョウイン　ツウショリハビリテーション,通所リハビリテーション,虻田郡洞爺湖町洞爺町５４番地４１,,42.656879300000000,140.829780900000060,0142-87-2311,0142-87-2260,2430005009751,医療法人社団　洞仁会,0113711121,平日,,0,http://www.toya-onsen-hospital.or.jp,,,,
015849,0113710123,北海道,洞爺湖町,通所リハビリテ－ションあいりす,ツウショリハビリテ－ションアイリス,通所リハビリテーション,北海道虻田郡洞爺湖町１２６番地,,42.550817246982640,140.774170043655400,0142-76-1148,0142-76-1146,2430005000677,社会福祉法人北海道社会事業協会,0113710123,"平日,祝日",なし,40,https://toya-hospital.jp/,,,,
015865,0113613723,北海道,むかわ町,むかわデイケアセンター,ムカワデイケアセンター,通所リハビリテーション,北海道勇払郡むかわ町美幸1丁目86番地,,42.576434100000000,141.923106100000040,0145-42-2765,0145-42-5270,5000020015865,むかわ町,0113613723,平日,,0,,,,,
016012,0153880042,北海道,日高町,日高町立介護老人保健施設門別愛生苑,ヒダカチョウリツカイゴロウジンホケンシセツモンベツアイセイエン,通所リハビリテーション,北海道沙流郡日高町門別本町２９番地の３,,42.480201100000000,142.069039699999960,01456-2-6611,01456-2-6600,,日高町,0153880042,平日,,0,,,,,
016071,0153880067,北海道,浦河町,介護老人保健施設　浦河緑苑,カイゴロウジンホケンシセツ　ウラカワリョクエン,通所リハビリテーション,北海道浦河郡浦河町字東栄571番3号,,42.195343200000020,142.694920799999980,0146-26-3911,0146-26-3915,7430005001497,医療法人讃生会,0153880067,"平日,祝日",,,https://www.sanseikai-med.jp/urakawaryokuen/,,,,
016101,0153880059,北海道,新ひだか町,新ひだか町介護老人保健施設まきば,シンヒダカチョウカイゴロウジンホケンセイセツ,通所リハビリテーション,北海道日高郡新ひだか町静内緑町4丁目5番1号,,42.338898200000000,142.374590400000000,0146-43-1100,0146-43-0260,,新ひだか町,0153880059,平日,,0,,,,,
016101,0113811863,北海道,新ひだか町,医療法人徳洲会日高徳洲会病院　通所リハビリテーション事業所,イリョウホウジントクシュウカイヒダカトクシュウカイビョウイン　ツウショリハビリテーションジギョウショ,通所リハビリテーション,北海道日高郡新ひだか町静内こうせい町1丁目10番27号,,42.344374800000000,142.375032400000000,0146-42-0701,0146-43-2168,1120005005403,医療法人徳洲会,0113811863,平日,,,http://hidakatokushukai.com,,,,
016314,0114712888,北海道,音更町,医療法人徳洲会帯広徳洲会介護センター,イリョウホウジントクシュウカイオビヒロトクシュウカイカイゴセンター,通所リハビリテーション,河東郡音更町木野西通14丁目2番地１,,42.963325200000000,143.203908400000040,0155-32-3030,0155-32-3522,1120005005403,医療法人徳洲会,0114712888,"平日,祝日",なし,40,,,,,
016314,0154780068,北海道,音更町,社会福祉法人手稲ロータス会　あんじゅ音更　通所リハビリテーション事業所,シャカイフクシホウジンテイネロータスカイ　アンジュオトフケ　ツウショリハビリテーションジギョウショ,通所リハビリテーション,北海道河東郡音更町中鈴蘭元町2番地9,,42.954820497850040,143.190746837434370,0155-30-8211,0155-30-8885,7430005000581,社会福祉法人手稲ロータス会,0154780068,"平日,土曜日,祝日",特になし,0,http://www.teinelotuskai.com/anju.otofuke/index.php,,,,
016314,0154780019,北海道,音更町,介護老人保健施設とかち,カイゴロウジンホケンシセツトカチ,通所リハビリテーション,北海道河東郡音更町緑陽台南区2番地6,,42.963928988624440,143.198654281089860,0155-30-2300,0155-30-5600,4460105000498,公益財団法人北海道医療団,0154780019,"平日,土曜日,祝日",特になし,100,http://www.zhi.or.jp,,,,
016331,0154780118,北海道,上士幌町,介護老人保健施設かみしほろ　通所リハビリテーション,カイゴロウジンホケンシセツカミシホロ　ツウショリハビリテーション,通所リハビリテーション,北海道河東郡上士幌町字上士幌東３線２４０番地７３,,43.233456400000000,143.296358300000070,01564-7-7115,01564-7-7105,6460105000364,社会医療法人北斗,0154780118,"平日,土曜日",,0,https://www.hokuto7.or.jp/kamisihoro/longterm.html,,,,
016349,0154780076,北海道,鹿追町,もみじの里通所リハビリテーション事業所,モミジノサトツウショリハビリテーションジギョウショ,通所リハビリテーション,北海道河東郡鹿追町鹿追北２線８番地３３,,43.095377400000000,142.996542600000000,0156-66-1185,0156-66-1184,2460105001325,社会福祉法人　鹿追恵愛会,0154780076,平日,特になし,0,http://www2.shikaoi-keiaikai.jp/momiji/,,,,
016357,0114713365,北海道,新得町,社会医療法人北斗　新得クリニック,シャカイイリョウホウジンホクト　シントククリニック,通所リハビリテーション,北海道上川郡新得町３条南５丁目１,,43.078177500000000,142.838427200000000,0156-69-5151,0156-69-5152,6460105000364,社会医療法人北斗,0114713365,平日,要介護又は要支援状態にある利用者が、その有する能力に応じ可能な限り居宅において自立した日常生活を営むことができるよう、生活の質の確保及び向上を図るとともに、安心して日常生活をすごすことができるよう、居宅サービスまたは介護予防サービスを提供することを目的とします。,0,http://www.hokuto7.or.jp,,,,
016365,0114713381,北海道,清水町,御影診療所　通所リハビリテーション,ミカゲシンリョウショ　ツウショリハビリテーション,通所リハビリテーション,北海道上川郡清水町御影西2条3丁目13番地,,42.946214751483890,142.936689183605980,0156-63-2320,0156-63-2311,2460105002067,医療法人社団星光会,0114713381,平日,お盆休み　8/15　；　お正月休み　12/30～1/3,,https://www.seikoukai-mikage.or.jp/,,,,
016365,0114710270,北海道,清水町,清水赤十字病院,シミズセキジュウジビョウイン,通所リハビリテーション,北海道上川郡清水町南2条2丁目1番地,,43.012087700000000,142.882974399999970,0156-62-2513,0156-62-4460,6010405002452,日本赤十字社,0114710270,平日,土・日曜日　　祝祭日は休みとなります,35,http://www.simizu.jrc.or.jp/,,,,
016373,0154780035,北海道,芽室町,介護老人保健施設りらく,カイゴロウジンホケンシセツリラク,通所リハビリテーション,北海道河西郡芽室町東芽室南2線１６－２,,42.913255199999990,143.093450599999980,0155-61-2266,0155-62-7677,2430005001799,社会医療法人社団三草会,0154780035,"平日,土曜日,祝日",年末・年始（12/30～1/3）,55,http://www.riraku.jp,,,,
016390,0114713019,北海道,更別村,更別村国民健康保険診療所,サラベツムラコクミンケンコウホケンシンリョウジョ,通所リハビリテーション,北海道河西郡更別村字更別190番地1,,42.646171600000000,143.193956599999980,0155-52-2301,0155-53-2300,7000020016390,更別村,0114713019,平日,,,http://www.sarabetsu.jp/,,,,
016411,0154780027,北海道,大樹町,光寿会通所リハビリテーション,コウジュカイツウショリハビリテーション,通所リハビリテーション,広尾郡大樹町字大樹10番地8,,42.502128000000000,143.267089599999960,01558-6-5569,01558-6-5567,1460105001549,社会福祉法人　光寿会,0154780027,"平日,土曜日,祝日",なし,0,http://koujyukai.org/,,,,
016420,0114713415,北海道,広尾町,広尾町国民健康保険病院,ヒロオチョウコクミンケンコウホケンビョウイン,通所リハビリテーション,北海道広尾郡広尾町公園通南4丁目1番地13,,42.299018100000000,143.306665500000000,01558-2-3111,01558-2-2107,8460105002169,地方独立行政法人広尾町国民健康保険病院,0114713415,平日,,,https://hiroo-hospital.or.jp,,,,
016438,0154780050,北海道,幕別町,社会医療法人博愛会　介護老人保健施設あかしや,シャカイイリョウホウジンハクアイカイ　カイゴロウジンホケンシセツアカシヤ,通所リハビリテーション,北海道中川郡幕別町札内あかしや町42番地10,,42.908328100000000,143.248612699999970,0155-55-4165,0155-55-4166,8460105000362,社会医療法人博愛会,0154780050,"平日,土曜日,祝日",なし,0,http://www.roken-akashiya.org,,,,
016446,0174701508,北海道,池田町,池田町小規模介護老人保健施設ぴりか,イケダチョウショウキボカイゴロウジンホケンシセツピリカ,通所リハビリテーション,北海道中川郡池田町字西２条５丁目２５番地,,42.925858000000000,143.447613800000000,015-572-3181,015-572-3185,2010005014562,公益社団法人地域医療振興協会,0174701508,平日,,15,https://jadecom.or.jp/jadecom.tokachi-ikeda/,,,,
016462,0154780043,北海道,本別町,介護老人保健施設アメニティ本別,カイゴロウジンホケンシセツアメニティホンベツ,通所リハビリテーション,北海道中川郡本別町西美里別6-18,,43.121683431930780,143.591264783606000,0156-22-9311,0156-22-9322,4460105000358,医療法人社団刀圭会,0154780043,"平日,土曜日,祝日",特にありません。,0,http://toukeikai.or.jp/newtoukeikai/,,,,
016471,0154780100,北海道,足寄町,介護療養型老人保健施設デイケアあづまの里,カイゴリョウヨウガタロウジンホケンシセツデイケアアヅマノサト,通所リハビリテーション,足寄郡足寄町南５条３丁目１番地,,43.239287399999990,143.548580700000000,0156-25-5050,0156-25-5450,5460105001396,医療法人社団三意会,0154780100,平日,国民の祝日、8月15日、及び12月29日から1月3日の年末年始は休みとします。,0,http://www.san-i-kai.info,,,,
016616,0154380026,北海道,釧路町,介護老人保健施設　ナーシングホームコスモス　通所リハビリテーション事業所,カイゴロウジンホケンシセツ　ナーシングホームコスモス　ツウショリハビリテーションジギョウショ,通所リハビリテーション,釧路郡釧路町睦2丁目1番地１０,,43.011558400000000,144.411381700000000,0154-38-5457,0154-38-2390,1460005000361,社会福祉法人　釧路町富喜会,0154380026,"平日,土曜日,祝日",,35,https://www.fukikai.com,,,,
016624,0174300525,北海道,厚岸町,デイケアセンターさくら,デイケアセンターサクラ,通所リハビリテーション,厚岸郡厚岸町真栄１丁目８２番地,,43.055403299999990,144.842063100000020,0153-52-7165,0153-52-7167,5460005001026,医療法人社団田中医院,0174300525,"平日,土曜日",なし,30,https://www.tanakaiin-atukeshi.com/,,,,
016624,0174300616,北海道,厚岸町,町立厚岸病院,チョウリツアッケシビョウイン,通所リハビリテーション,北海道厚岸郡厚岸町住の江1丁目1番地,,43.057649500000000,144.846985099999980,0153-52-3145,0153-52-6137,5000020016624,厚岸町,0174300616,平日,月・火・水・木　10時50分～11時55分、火・木　14時10分～15時15分,,http://www.akkeshi-town.jp/byoin,,,,
016641,0114310220,北海道,標茶町,標茶町立病院,シベチャチョウリツビョウイン,通所リハビリテーション,北海道川上郡標茶町開運4丁目１番地,,43.300224643144670,144.598181093917900,015-485-2135,015-485-2519,4000020016641,標茶町,0114310220,平日,,20,https://shibecha-hospital.jp/,,,,
016918,0154280010,北海道,別海町,別海町老人保健施設すこやか,ベツカイチョウロウジンホケンシセツスコヤカ,通所リハビリテーション,北海道野付郡別海町別海西本町103番地3,,43.390890700000010,145.123078999999960,0153-75-3226,0153-75-3007,9000020016918,別海町,0154280010,"平日,土曜日,祝日",なし,0,https://betsukai.jp/shisetsu/fukushi/sukoyaka/,,,,
016926,01B4200015,北海道,中標津町,医療法人樹恵会　介護医療院みらいプラス通所リハビリテーション,イリョウホウジンジュケイカイ　カイゴイリョウインミライプラスツウショリハビリテーション,通所リハビリテーション,北海道標津郡中標津町りんどう町５番地6,,43.543999500000010,144.927558800000000,0153-72-9112,0153-72-9151,2462505000006,医療法人樹恵会,01B4200015,"平日,土曜日",なし,,http://www.ishida-hp.jp/,,,,
016942,0114210933,北海道,羅臼町,知床らうす通所リハビリセンター,シレトコラウスツウショリハビリセンター,通所リハビリテーション,北海道目梨郡羅臼町栄町100番地83,,44.022089985264720,145.189056805418460,0153-87-3147,0153-87-3147,9460005000420,社会医療法人孝仁会,0114210933,平日,,40,http://kojinkai.or.jp/hospital/hp-rausu.html,,,,
022012,0250180155,青森県,青森市,介護老人保健施設なみおか,カイゴロウジンホケンシセツナミオカ,通所リハビリテーション,青森県青森市浪岡大字杉沢字山元454番238号,,40.726091600000000,140.581376999999970,0172-69-1120,0172-62-1210,7420005002240,社会福祉法人桐栄会,0250180155,"平日,土曜日,祝日",,0,,,,,
022012,0270102759,青森県,青森市,協立クリニック通所リハビリセンター,キョウリツクリニックツウショリハビリセンター,通所リハビリテーション,青森市東大野2-3-7,,40.797946300000000,140.742468599999940,017-762-5592,017-762-5593,6420005000303,青森保健生活協同組合,0270102759,"平日,土曜日",,50,http://www.aomori-h-coop.com,,,,
022012,0210114450,青森県,青森市,社団法人慈恵会青森慈恵会病院,シャダンホウジンジケイカイアオモリジケイカイビョウイン,通所リハビリテーション,青森県青森市安田字近野146-1,,40.803239600000000,140.705515500000050,017-782-8574,017-782-8593,5420005000543,一般社団法人慈恵会,0210114450,"平日,土曜日",特になし,0,https://jikeikai.aomori.jp/department/section/care-center/day-care-rehab/,,,,
022012,0210114989,青森県,青森市,青森厚生病院介護事業部,アオモリコウセイビョウインカイゴジギョウブ,通所リハビリテーション,新城字山田488-1,,40.836509354640995,140.677312358335940,017-788-3125,017-757-8334,4420005005238,一般財団法人双仁会,0210114989,平日,送迎・入浴・昼食の提供等はございません。（改行）午前・午後各10名様まで受け入れております。,10,http://soujinkai-kousei.org/kousei-aomori/,,,,
022012,0210116307,青森県,青森市,青森保健生活協同組合　あおもり協立病院,アオモリホケンセイカツキョウドウクミアイ　アオモリキョウリツビョウイン,通所リハビリテーション,青森県青森市東大野2-1-10,,40.800107199999990,140.741540799999940,017-762-5500,017-729-3260,6420005000303,青森保健生活協同組合,0210116307,"平日,土曜日,祝日",その他の休み　8/13.14　12/30.31　1/1.2.3,0,https://www.aomori-h-coop.com/kyoritsu/care-service/day-care.html,,,,
022012,0210117735,青森県,青森市,津軽保健生活協同組合　津軽医院,ツガルホケンセイカツキョウドウクミアイ　ツガルイイン,通所リハビリテーション,青森市浪岡大字浪岡字浅井205,,40.713643000000000,140.593282100000000,0172-62-3101,0172-62-7434,2420005004407,津軽保健生活協同組合,0210117735,平日,,40,,,,,
022012,0250180007,青森県,青森市,介護老人保健施設　青森ナーシングライフ,カイゴロウジンホケンシセツ　アオモリナーシングライフ,通所リハビリテーション,青森県青森市大字矢田前字弥生田４７－２,,40.829230700000000,140.808478700000020,017-726-5211,017-726-9600,5420005000386,社会福祉法人　恵寿福祉会,0250180007,"平日,祝日",,123,http://www.keiju-w.or.jp/,,,,
022012,0250180015,青森県,青森市,ユニット型介護老人保健施設青照苑　通所リハビリテーション,ユニットガタカイゴロウジンホケンシセツセイショウエン　ツウショリハビリテーション,通所リハビリテーション,青森県青森市羽白字野木和４５,,40.847028656555140,140.679099709147700,017-787-3330,017-788-7893,5420005000543,一般社団法人　慈恵会,0250180015,"平日,土曜日,祝日",,120,http://jikei-kai.org/,,,,
022012,0250180023,青森県,青森市,社会福祉法人諏訪ノ森会　介護老人保健施設いちい荘,シャカイフクシホウジンスワノモリカイ　カイゴロウジンホケンシセツイチイソウ,通所リハビリテーション,青森県青森市大字諏訪沢字丸山７２番地,,40.821637900000000,140.833045900000000,017-726-3855,017-726-3859,4420005000387,社会福祉法人諏訪ノ森会,0250180023,"平日,土曜日,日曜日,祝日",,40,http://www.suwanomorikai.com/,,,,
022012,0250180056,青森県,青森市,老人保健施設すずかけの里,ロウジンホケンシセツスズカケノサト,通所リハビリテーション,青森県青森市里見2丁目13番1号,,40.815616200000000,140.713355999999980,017-761-1111,017-761-1112,7420005000392,社会福祉法人すずかけの里,0250180056,"平日,土曜日,日曜日,祝日",,0,www.amc-headquarters-med.or.jp,,,,
022012,0250180064,青森県,青森市,桐紫苑,トウシエン,通所リハビリテーション,青森県青森市大字幸畑字谷脇214-1,,40.790023491001430,140.792519287696900,017-718-2960,017-738-2113,1420005000423,社会福祉法人　桐紫会,0250180064,"平日,土曜日,祝日",,0,http://toushien.or.jp/toushien.html,,,,
022012,0250180080,青森県,青森市,介護老人保健施設　みちのく青海荘,カイゴロウジンホケンシセツ　ミチノクセイカイソウ,通所リハビリテーション,青森市港町三丁目６番３号,,40.830863200000000,140.768873900000020,017-741-5188,017-741-5117,7420005000426,社会福祉法人みちのく白寿会,0250180080,"平日,土曜日",なし,0,m.hakujukai.com,,,,
022012,0250180098,青森県,青森市,介護老人保健施設ケア・ガーデン青森,カイゴロウジンホケンシセツケアガーデンアオモリ,通所リハビリテーション,青森県青森市古館1丁目2-1,,40.806274300000000,140.779295899999960,017-744-3311,017-744-3316,9420005000696,医療法人北翔会,0250180098,"平日,土曜日,祝日",,0,http://www.hokushoukai.com,,,,
022012,02B0100036,青森県,青森市,介護医療院カトレア,カイゴイリョウインカトレア,通所リハビリテーション,青森県青森市大字高田字川瀬１１０-１,,40.761587100000010,140.720812700000000,０１７‐７３９‐６１００,０１７‐７３９‐３６３６,9420005000424,社会福祉法人平元会,02B0100036,"平日,土曜日,祝日",土曜日、祝日営業,0,http://heigenkai.jp/,,,,
022012,0210118063,青森県,青森市,医療法人　内科おひさまクリニック,イリョウホウジン　ナイカオヒサマクリニック,通所リハビリテーション,青森県青森市橋本１丁目9-26,,40.823969800000000,140.753836800000040,017-723-0020,017-723-0021,2420005002369,医療法人内科おひさまクリニック,0210118063,平日,,10,,,,,
022021,0210214060,青森県,弘前市,石戸谷皮膚科泌尿器科医院,イシトヤヒフカヒニョウキカイイン,通所リハビリテーション,青森県弘前市北川端町１番地,,40.600822000000000,140.472096900000000,0172-32-9028,0172-35-2051,,,0210214060,平日,,20,http://ishitoyader.byoinnavi.jp/prepc/,,,,
022021,0210214391,青森県,弘前市,吉田クリニック　通所リハビリテーション　フレディ２,ヨシダクリニック　ツウショリハビリテーション　フレディ２,通所リハビリテーション,青森県弘前市百石町49の１吉田クリニック3階,吉田クリニック3階,40.605329900000000,140.473546599999960,0172-37-6301,0172-37-6307,8420005004319,医療法人吉祥会,0210214391,"平日,土曜日",水曜日・土曜日は、午前中（8：30～12：30）までの営業となっております。,40,,,,,
022021,0250280021,青森県,弘前市,介護老人保健施設　弘前リカバリーセンター,カイゴロウジンホケンシセツ　ヒロサキリカバリーセンター,通所リハビリテーション,青森県弘前市高田１丁目１０－７,,40.598167600000000,140.499580899999950,0172-27-3322,0172-27-3324,7420005004286,医療法人鶴豊会,0250280021,"平日,土曜日,祝日",居宅サービス計画に基づく8時間未満のサービス、延長サービス（午後３時４５分～午後５時３０分）の提供も行う。,0,https://recovery-center.jp/,,,,
022021,0210215208,青森県,弘前市,関医院中津軽診療所,セキイインナカツガルシンリョウジョ,通所リハビリテーション,青森県弘前市大字賀田１丁目１４番地２,,40.617010100000000,140.418316000000000,0172-82-3006,0172-82-3186,,,0210215208,平日,,0,,,,,
022021,0210215687,青森県,弘前市,健生クリニック　リハビリセンター,ケンセイクリニック　リハビリセンター,通所リハビリテーション,青森県弘前市大字扇町２丁目２－１２,,40.586188300000000,140.501131399999960,0172-55-7702,0172-55-7706,2420005004407,津軽保健生活協同組合,0210215687,平日,,0,https://www.kensei-hp.jp/,,,,
022021,0250280005,青森県,弘前市,老人保健施設ケアセンター弘前,ロウジンホケンシセツケアセンターヒロサキ,通所リハビリテーション,青森県弘前市山崎一丁目3番地7,,40.574363700000000,140.471937400000000,0172-87-0111,0172-87-0171,8420005004376,社会福祉法人津軽富士見会,0250280005,"平日,土曜日,祝日",,0,tsugarufujimikai.com,,,,
022021,0250280013,青森県,弘前市,平成の家,ヘイセイノイエ,通所リハビリテーション,弘前市大字独狐字石田121番地１,,40.646940699999990,140.445737499999950,0172-95-3986,0172-88－5548,1420005004390,社会福祉法人伸康会,0250280013,"平日,祝日",,0,http://heisei-ie.net/,,,,
022021,0250280039,青森県,弘前市,介護老人保健施設　ヴィラ弘前,カイゴロウジンホケンシセツ　ウ゛ィラヒロサキ,通所リハビリテーション,青森県弘前市岩賀２丁目１２－１１,,40.644575200000000,140.474752500000020,0172-37-7300,0172-37-7303,4420005004289,医療法人サンメディコ,0250280039,"平日,土曜日,祝日",年末年始(１２／３１～１／３)及びお盆(８／１３～８／１５)を除く。利用時間については随時ご相談に応じます。,20,http://cf697202.cloudfree.jp,,,,
022021,0250280054,青森県,弘前市,介護老人保健施設　幸陽荘　通所リハビリテーション,カイゴロウジンホケンシセツ　コウヨウソウ　ツウショリハビリテーション,通所リハビリテーション,青森県弘前市清野袋字岡部433-1,,40.636345899999990,140.483210800000050,0172-37-8311,0172-37-8313,6420005004394,社会福祉法人誠風会,0250280054,"平日,土曜日,祝日",特になし,30,http://koyoso.com/,,,,
022021,0250280062,青森県,弘前市,介護老人保健施設希望ヶ丘ホーム,カイゴロウジンホケンシセツ　キボウガオカホーム,通所リハビリテーション,青森県弘前市大字小沢字山崎４４－９,,40.566256200000000,140.451991799999970,0172-87-6655,0172-87-6658,2420005004398,社会福祉法人　博陽会,0250280062,"平日,祝日",,7,http://kibogaoka.net/,,,,
022021,0250280070,青森県,弘前市,介護老人保健施設　ふじ苑,カイゴロウジンホケンシセツ　フジエン,通所リハビリテーション,青森県弘前市大字土堂字長瀬385-1,,40.620641200000000,140.450186000000030,0172-38-5550,0172-38-5525,1420005004399,社会福祉法人　桜友会,0250280070,"平日,祝日",,10,,,,,
022021,0250280088,青森県,弘前市,介護老人保健施設サンタハウス弘前　通所リハビリテーション,カイゴロウジンホケンシセツサンタハウスヒロサキ　ツウショリハビリテーション,通所リハビリテーション,青森県弘前市大字大川字中桜川１８番地１０６号館,６号館,40.676631900000000,140.455979900000000,0172-99-1115,0172-99-1116,7420005004402,社会福祉法人弘前豊徳会,0250280088,"平日,土曜日,祝日",感染症等の蔓延により、営業を停止することがある。,0,https://www.houtokukai.org/,,,,
022021,0252280003,青森県,弘前市,鳥井野荘通所リハビリセンター,トリイノソウツウショリハビリセンター,通所リハビリテーション,青森県弘前市大字鳥井野字長田265番地,,40.599430898602220,140.413313640473230,0172-82-5656,0172-82-5677,2420005004299,医療法人いわき会,0252280003,"平日,土曜日,祝日",◎１月１日の年始及び、８月１３日のお盆は定休日。,100,http://toriino.jp/,,,,
022021,02B0200018,青森県,弘前市,梅村介護医療院通所リハビリテーション,ウメムラカイゴイリョウインツウショリハビリテーション,通所リハビリテーション,青森県弘前市大字石渡1丁目1番地6号,,40.626456700000000,140.454463300000000,0172-32-3593,0172-33-1147,1420005004325,医療法人芳真会,02B0200018,平日,,0,,,,,
022021,0210215349,青森県,弘前市,近江整形外科通所リハビリテーション,オウミセイケイゲカツウショリハビリテーション,通所リハビリテーション,青森県弘前市山下町１－１,,40.602499700000000,140.475532700000030,0172-55-0306,0172-55-0307,8420005005465,医療法人明洋会,0210215349,"平日,土曜日",,30,http://beauty.geocities.jp/mabudachi02,,,,
022039,0210315842,青森県,八戸市,大里脳神経リハビリテーションクリニック,オオサトノウシンケイリハビリテーションクリニック,通所リハビリテーション,青森県八戸市新井田西3丁目15-15,,40.496780299999980,141.517640010450720,0178-30-1112,0178-25-5011,,,0210315842,"平日,土曜日",水曜・土曜は8:30～12:15まで,30,https://www.ohsato-cl.com,,,,
022039,0210315958,青森県,八戸市,南六クリニック,ナンロククリニック,通所リハビリテーション,青森県八戸市南郷大字島守字阿庄内15番地6,,40.407206160260140,141.456918692065410,0178-82-3311,0178-82-3889,3420005002748,医療法人南六会,0210315958,"平日,土曜日,祝日",なし,0,http://www.nanrokukai.com/,,,,
022039,0210317061,青森県,八戸市,はちのへ西脳神経クリニック,ハチノヘニシノウシンケイクリニック,通所リハビリテーション,青森県八戸市尻内町鴨ケ池15-1,,40.513345699999980,141.434111000000000,0178-20-8122,0178-20-8123,,,0210317061,"平日,土曜日",平日１２時から14時は休憩時間,0,https://hn-brain.jp,,,,
022039,0250380003,青森県,八戸市,介護老人保健施設はくじゅ,カイゴロウジンホケンシセツハクジュ,通所リハビリテーション,青森県八戸市河原木字北沼２２－３９,,40.552333900000000,141.484859000000030,0178-28-4001（,0178-28-4390,1420005002667,公益財団法人シルバーリハビリテーション協会,0250380003,"平日,土曜日,日曜日,祝日",,0,http://sg-hakuju.com/,,,,
022039,0250380011,青森県,八戸市,介護老人保健施設　ひばりの里,カイゴロウジンホケンシセツ　ヒバリノサト,通所リハビリテーション,八戸市大字是川字雲畑９－２,,40.459870500000000,141.471505500000030,0178-96-1212,0178-96-1272,9420005002908,社会福祉法人愛桂会,0250380011,"平日,土曜日,日曜日,祝日",,,https://www.aikeikai-hibari.com,,,,
