都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
131237,1392300529,東京都,江戸川区,せらび篠崎,セラビシノザキ,地域密着型特定施設入居者生活介護（有料老人ホーム）,東京都江戸川区東篠崎1-5-2,,35.696284899999990,139.916200800000070,03-5666-6541,03-5666-6542,3010001032864,株式会社ソラスト,1392300529,,,0,http://solasto.co.jp,,,,
132128,1393500150,東京都,日野市,サンスマイル日野,サンスマイルヒノ,地域密着型特定施設入居者生活介護（有料老人ホーム）,東京都日野市栄町4-22-3,,35.684483437625914,139.386452694934700,042-843-2868,042-843-2869,5010001146357,株式会社ピースファミリー,1393500150,,,0,http://www.sunsmile39.com/about/index.html,,,,
141101,1491000061,神奈川県,横浜市戸塚区,マリ・ド・ラ・パシオンの家,マリ・ド・ラ・パシオンノイエ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県横浜市戸塚区原宿4-35-10,,35.375657500000000,139.499549000000000,045-858-3124,045-852-2132,6020002068169,有限会社マザー,1491000061,,,12,,,,,
142034,1492000250,神奈川県,平塚市,ココファンメゾン四之宮,ココファンメゾンシノミヤ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県平塚市四之宮1-3-66,,35.346964413275040,139.350039700000050,0463-25-5117,0463-25-5118,3010701020722,株式会社　学研ココファン,1492000250,,,18,http://www.cocofump.co.jp/facilities/detail/cm-shinomiya/,,,,
142034,1492000169,神奈川県,平塚市,悠悠みらい,ユウユウミライ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県平塚市入野70,,35.352502600000000,139.319814899999980,0463-37-2801,0463-37-2811,9021002062308,株式会社ハートライフケア,1492000169,,,0,http://hlcare.net/information/yuyu-mirai/,,,,
142042,1492100316,神奈川県,鎌倉市,鎌倉ライフホームえん,カマクラライフホームエン,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県鎌倉市今泉3丁目18-6鎌倉乃えん,鎌倉乃えん,35.344389200000000,139.560908400000020,0467-41-1330,0467-41-1331,1021001005720,湘南乃えん株式会社,1492100316,,,28,https://shonannoen.com/kamakuranoen/lh/,,,,
142051,1492200348,神奈川県,藤沢市,ミモザ湘南台新館,ミモザショウナンダイシンカン,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県藤沢市円行１－９－１３,,35.388030200000000,139.460157600000000,0466-42-1133,0466-42-1134,7010701015090,ミモザ株式会社,1492200348,,,29,https://mimoza-care.com/facility/paid-nursing-home/post-2694/,,,,
142051,1492200413,神奈川県,藤沢市,花珠の家　ふじさわ,ハナダマノイエ　フジサワ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県藤沢市菖蒲沢７９０,,35.401047300000000,139.442241700000070,0466-49-3287,0466-49-3288,2020001007809,株式会社日本アメニティライフ協会,1492200413,,,0,http://jala.co.jp/facility/hd-fujisawa/,,,,
142051,1492200603,神奈川県,藤沢市,ココファンメディカル藤沢,ココファンメディカルフジサワ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県藤沢市本藤沢5－8－19,,35.358463299999990,139.469838600000030,0466-54-7631,0466-54-7632,3010701020722,株式会社学研ココファン,1492200603,,,28,https://www.cocofump.co.jp,,,,
142051,1492200611,神奈川県,藤沢市,ココファンメゾン鵠沼,ココファンメゾンクゲヌマ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県藤沢市本鵠沼４－２－５,,35.333989800000000,139.470554399999970,0466-90-4333,0466-90-4334,3010701020722,株式会社　学研ココファン,1492200611,,,29,https://www.cocofump.co.jp/facilities/detail/cm-kugenuma/,,,,
142051,1492200629,神奈川県,藤沢市,ココファンメゾン大庭,ココファンメゾンオオバ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県藤沢市大庭5423-1ココファンメゾン大庭,ココファンメゾン大庭,35.363399600000000,139.451297599999970,0466-88-3151,0466-88-3152,3010701020722,株式会社　学研ココファン,1492200629,,,21,https://www.cocofump.co.jp/facilities/detail/cm-ooba/,,,,
142051,1492200850,神奈川県,藤沢市,藤沢ロマン館,フジサワロマンカン,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県藤沢市菖蒲沢538藤沢ロマン館,藤沢ロマン館,35.401191400000000,139.437361400000000,0466-49-1140,0466-49-1141,1021005000429,社会福祉法人　三つ葉会,1492200850,,,0,https://gardenia.or.jp/roman/,,,,
142077,1492400179,神奈川県,茅ヶ崎市,スマイルコート円蔵,スマイルコートエンゾウ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県茅ケ崎市円蔵2-7-6,,35.344591500000000,139.405188200000000,0467-50-1388,0467-50-3181,9040001021495,株式会社ケアネット徳洲会,1492400179,,,29,http://care-net.co.jp,,,,
142085,1472500063,神奈川県,逗子市,逗子パーク・ヴィラ,ズシパーク・ゔィラ,地域密着型特定施設入居者生活介護（有料老人ホーム）,神奈川県逗子市小坪3-2-1,,35.300152274347380,139.560350179762280,0467-23-8600,0467-25-5037,3021001042539,逗子ヘルス・ケア株式会社,1472500063,,,23,,,,,
151017,1590100564,新潟県,新潟市北区,有料老人ホームくるみの杜,ユウリョウロウジンホームクルミノモリ,地域密着型特定施設入居者生活介護（有料老人ホーム）,新潟県新潟市北区葛塚３４８７番地,,37.923203800000000,139.219049000000040,025-278-7678,025-387-7220,4110001006881,株式会社大宝ランド・プロジェクト,1590100564,,,29,,,,,
152021,1590200513,新潟県,長岡市,介護付有料老人ホーム　おもしろ荘,カイゴツキユウリョウロウジンホーム　オモシロソウ,地域密着型特定施設入居者生活介護（有料老人ホーム）,新潟県長岡市北荷頃３４番地２,,37.460504400000000,138.984398899999970,0258-51-5185,0258-52-3145,4110001027969,奥越部品株式会社,1590200513,,,29,http://www.okuetsu-buhin.co.jp/care/,,,,
152021,1590200778,新潟県,長岡市,介護付有料老人ホーム　アシスト高町,カイゴツキユウリョウロウジンホームアシストタカマチ,地域密着型特定施設入居者生活介護（有料老人ホーム）,長岡市高町2-59-363,,37.416986248507430,138.865250564418030,0258-39-6611,0258-39-6620,5110005015795,社会福祉法人　虹のまち福祉会,1590200778,,,,,,,,
192015,1990100230,山梨県,甲府市,ラ・ナシカこうふ,ラ・ナシカコウフ,地域密着型特定施設入居者生活介護（有料老人ホーム）,山梨県甲府市荒川1丁目3番26号,,35.674043000000000,138.540872200000000,055-255-6233,055-255-6236,3290801004110,株式会社　シダー,1990100230,,,0,http://www.cedar-group.co.jp,,,,
192058,1990200147,山梨県,山梨市,介護付有料老人ホーム夢眠やまなし,カイゴツキユウリョウロウジンホームムウミンヤマナシ,地域密着型特定施設入居者生活介護（有料老人ホーム）,山梨県山梨市小原西6番地6,,35.692661800000000,138.689288100000000,0553236080,0553236081,2200001034751,株式会社夢眠ホーム,1990200147,,,0,http://muminhome.jp/,,,,
192112,1991800010,山梨県,笛吹市,介護付有料老人ホーム　リブズ笛吹,カイゴツキユウリョウロウジンホーム　リブズフエフキ,地域密着型特定施設入居者生活介護（有料老人ホーム）,山梨県笛吹市御坂町成田2477-1,,35.642242600000000,138.642537000000000,055-261-2800,055-261-2801,3090002008633,有限会社本陣,1991800010,,,,http://www.ribs-fuefuki.jp/,,,,
192112,1991800267,山梨県,笛吹市,介護付き有料老人ホーム　サンホームからかしわ,カイゴツキユウリョウロウジンホーム　サンホームカラカシワ,地域密着型特定施設入居者生活介護（有料老人ホーム）,山梨県笛吹市石和町唐柏400-1,,35.634350800000000,138.616234100000000,055-261-5211,055-261-5212,4090001006018,株式会社サンライフ壽,1991800267,,,0,http://www.krg.ne.jp/sunlife/,,,,
192139,1992200020,山梨県,甲州市,介護付有料老人ホーム萩の里,カイゴツキユウリョウロウジンホームハギノサト,地域密着型特定施設入居者生活介護（有料老人ホーム）,山梨県甲州市塩山下小田原590-3,,35.729841000000000,138.768637000000000,0553-33-7742,0553-33-7746,,社会福祉法人　小田原福祉会,1992200020,,,,,,,,
