都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
422088,4218124354,長崎県,松浦市,国民健康保険直営松浦市立福島診療所,コクミンケンコウホケンチョクエイマツウラシリツフクシマシンリョウショ,介護療養型医療施設,長崎県松浦市福島町塩浜免2944番地21,,33.366227100000000,129.819963300000040,0955-47-2003,0955-47-2146,3000020422088,松浦市,4218124354,,,19,,,,,
431010,4310116340,熊本県,熊本市中央区,表参道吉田病院,オモテサンドウヨシダビョウイン,介護療養型医療施設,熊本市中央区北千反畑町2－5,,32.808966700000000,130.715976500000000,096-343-6161,096-343-7626,,医療法人起生会,4310116340,,,0,http://www.kiseikai.or.jp,,,,
431010,4310116704,熊本県,熊本市中央区,九州記念病院　指定介護療養型施設,キュウシュウキネンビョウイン　シテイカイゴリョウヨウガタシセツ,介護療養型医療施設,熊本市水前寺公園３－３８,,32.790957400000000,130.731636999999980,096-383-2121,096-381-9235,3330005001123,医療法人社団岡山会,4310116704,,,0,http://www.kkh.jp/,,,,
431028,4310120607,熊本県,熊本市東区,医療法人社団悠愛会　悠愛病院,イリョウホウジンシャダンユウアイカイ　ユウアイビョウイン,介護療養型医療施設,熊本市東区画図町下無田1139番地,,32.756818800000000,130.734887900000000,096-378-3355,096-378-3572,6330005001368,医療法人社団　悠愛会,4310120607,,,0,,,,,
431036,4310122553,熊本県,熊本市西区,山口病院,ヤマグチビョウイン,介護療養型医療施設,熊本市西区田崎３－１－１７,,32.780976800000000,130.683269000000000,096-356-0666,096-356-0698,1330005001331,医療法人社団　芳仁会,4310122553,,,,http//y-houjinnkai.or.jp,,,,
431036,4310118726,熊本県,熊本市西区,末次内科,スエツグナイカ,介護療養型医療施設,上高橋2-13-6,,32.786131899999994,130.656496200000000,096-329-4755,096-329-1876,,医療法人セントラルファイブ,4310118726,,,9,http://suetsugu-naika.com,,,,
431036,4310117108,熊本県,熊本市西区,医療法人金澤会　青磁野リハビリテーション病院,イリョウホウジンカナザワカイ　セイジノリハビリテーションビョウイン,介護療養型医療施設,熊本市西区島崎２丁目２２番１５号,,32.807905000000000,130.691386999999960,096-354-1731,096-354-1736,7330005001144,医療法人金澤会,4310117108,,,0,https://www.seijino.or.jp/,,,,
431044,4312310974,熊本県,熊本市南区,小林病院,コバヤシビョウイン,介護療養型医療施設,熊本県熊本市南区城南町隈庄５７４,,32.704418000000000,130.728576699999960,0964-28-2025,0964-28-5342,,医療法人小林会,4312310974,,,36,http://www.k-group.jp/kobayashi/index.html,,,,
431052,4310119583,熊本県,熊本市北区,熊本博愛病院,クマモトハクアイビョウイン,介護療養型医療施設,熊本市北区楠６丁目６番６０号,,32.850574300000000,130.762698900000030,096-338-7117,096-338-7116,,医療法人社団　上野会,4310119583,,,0,,,,,
431052,4310121472,熊本県,熊本市北区,菊南病院,キクナンビョウイン,介護療養型医療施設,熊本県熊本市北区鶴羽田三丁目１番５３号,,32.858804100000000,130.727120099999980,096-344-1711,096-344-1726,7330005001342,医療法人　室原会,4310121472,,,32,http://www.kikunan-hospital.com/,,,,
431052,4310121480,熊本県,熊本市北区,医療法人　寺尾病院,イリョウホウジン　テラオビョウイン,介護療養型医療施設,熊本市北区小糸山町７５９,,32.892769600000000,130.693341400000000,096-272-0601,096-273-2759,4330005001270,医療法人　寺尾会,4310121480,,,42,http://www.terao.or.jp,,,,
431052,4310121522,熊本県,熊本市北区,北部病院,ホクブビョウイン,介護療養型医療施設,熊本市北区四方寄町1281-3,,32.864539300000000,130.708448999999970,096-245-1115,069-245-1126,,医療法人社団　原武会,4310121522,,,,http://www.hkb.or.jp/hkb/,,,,
452017,4510117593,宮崎県,宮崎市,医療法人博愛社佐土原病院,イリョウホウジンハクアイシャサドワラビョウイン,介護療養型医療施設,宮崎県宮崎市佐土原町上田島3873番地,,32.050949000000000,131.431575599999970,0985-74-0012,0985-74-0031,2350005001304,医療法人博愛社　佐土原病院,4510117593,,,0,www.sadowara-hospital.com,,,,
452050,4510510029,宮崎県,小林市,医療法人相愛会桑原記念病院,イリョウホウジンソウアイカイクワハラキネンビョウイン,介護療養型医療施設,宮崎県小林市細野167,,31.994895400000000,130.978570399999970,0984-22-4138,0984-23-3146,1350005004480,医療法人相愛会,4510510029,,,0,http://www.all-souai.or.jp/,,,,
452050,4510510011,宮崎県,小林市,小林保養院,コバヤシホヨウイン,介護療養型医療施設,宮崎県小林市堤２９３９番地,,31.985740900000000,130.989431200000000,0984-22-2836,0984-22-5341,3350005004479,医療法人信和会,4510510011,,,0,,,,,
452076,4510710124,宮崎県,串間市,医療法人十善会県南病院,イリョウホウジンジュウゼンカイケンナンビョウイン,介護療養型医療施設,宮崎県串間市大字西方3728番地,,31.474167471591393,131.233587650926200,0987-72-0224,0987-72-5967,1350005004308,医療法人十善会,4510710124,,,0,http://www.kennan-hospital.or.jp/,,,,
452092,4510910385,宮崎県,えびの市,渡辺医院,ワタナベイイン,介護療養型医療施設,宮崎県えびの市大字向江９２９番地,,32.047342500000000,130.765283500000000,0984-37-1109,0984-37-2049,7350005004624,医療法人渡辺医院,4510910385,,,0,,,,,
453617,4511810220,宮崎県,高原町,川井田医院,カワイダイイン,介護療養型医療施設,宮崎県西諸県郡高原町大字西麓１７３番地３,,31.923682999999990,131.000676300000000,0984-42-2000,0984-42-4762,,医療法人豊寿会,4511810220,,,0,http://kawaidaiinn.gouketu.com,,,,
454036,4512011109,宮崎県,西米良村,国民健康保険西米良診療所,コクミンケンコウホケンニシメラシンリョウショ,介護療養型医療施設,宮崎県児湯郡西米良村大字村所66番地1,,32.225471300000000,131.155465000000050,0983-36-1031,0983-36-1830,,,4512011109,,,0,http://www.med.pref.miyazaki.lg.jp/institution/nishimera1/,,,,
454435,4512210180,宮崎県,五ヶ瀬町,五ヶ瀬町国民健康保険病院,ゴカセチョウコクミンケンコウホケンビョウイン,介護療養型医療施設,宮崎県五ヶ瀬町大字三ヶ所２１０９番地１,,32.684519600000000,131.197734099999930,0982-73-5500,0982-73-5504,5000020454435,五ヶ瀬町,4512210180,,,0,https://www.town.gokase.miyazaki.jp/kakuka/hospital/index.html,,,,
472085,4710810740,沖縄県,浦添市,医療法人太陽会　かりまた内科医院,イリョウホウジンタイヨウカイ　カリマタナイカイイン,介護療養型医療施設,沖縄県浦添市内間4丁目23番21号,,26.241185100000000,127.702300199999970,098-878-5126,098-870-1767,,医療法人太陽会　かりまた内科医院,4710810740,,,0,http://www.myclinic.ne.jp/karimata/pc/,,,,
473502,4712311309,沖縄県,南風原町,博愛病院,ハクアイビョウイン,介護療養型医療施設,沖縄県島尻郡南風原町字新川４８５番地の１,,26.211355800000174,127.727437307270750,098-889-4830,098-888-4031,3360005001830,医療法人　フェニックス,4712311309,,,40,http://hakuai-hsp.jp/,,,,
